window_size,horizon,sell_threshold,classifier,n_estimators,max_depth,min_recall,threshold,met_recall_req,accuracy,precision,recall,f1,roc_auc,pr_auc,true_positives,false_positives,total_samples,sell_samples,sell_pct
20,3,0.01,xgboost,100,6,0.3,0.11706086993217468,True,0.29910355486862444,0.29901687998516047,1.0,0.46037412537483935,0.5204604765928231,0.31318283905557626,4836,11337,80874,24645,30.47332888196454
20,3,0.01,random_forest,200,8,0.3,0.3455331468236505,True,0.29910355486862444,0.29901687998516047,1.0,0.46037412537483935,0.5232785920570586,0.31737755710000953,4836,11337,80874,24645,30.47332888196454
30,3,0.01,xgboost,200,8,0.3,0.010894750244915485,True,0.29856137510120195,0.29856137510120195,1.0,0.4598340607165124,0.5107882289157282,0.30651567372007693,4794,11263,80284,24424,30.42200189327886
20,3,0.005,random_forest,100,6,0.4,0.40883560133354235,True,0.38398763523956725,0.38398763523956725,1.0,0.5549003841686768,0.5110864415389202,0.39534958675896753,6211,9964,80874,31513,38.965551351485026
30,3,0.01,xgboost,200,8,0.4,0.010894750244915485,True,0.29856137510120195,0.29856137510120195,1.0,0.4598340607165124,0.5107882289157282,0.30651567372007693,4794,11263,80284,24424,30.42200189327886
20,2,0.015,xgboost,200,10,0.4,0.011447187513113022,True,0.1912210200927357,0.1907206928549335,1.0,0.32034497090606817,0.5106225594383875,0.20020268532896607,3083,13082,80874,16354,20.22157924672948
20,2,0.015,xgboost,200,10,0.3,0.011447187513113022,True,0.1912210200927357,0.1907206928549335,1.0,0.32034497090606817,0.5106225594383875,0.20020268532896607,3083,13082,80874,16354,20.22157924672948
20,2,0.015,xgboost,200,6,0.4,0.05952897667884827,True,0.19091190108191652,0.19066171923314781,1.0,0.32026177738534256,0.5237512237803299,0.20741484714190483,3083,13087,80874,16354,20.22157924672948
20,2,0.015,xgboost,200,6,0.3,0.05952897667884827,True,0.19091190108191652,0.19066171923314781,1.0,0.32026177738534256,0.5237512237803299,0.20741484714190483,3083,13087,80874,16354,20.22157924672948
20,2,0.015,xgboost,100,10,0.4,0.040065180510282516,True,0.1912210200927357,0.1907206928549335,1.0,0.32034497090606817,0.5132063847366163,0.20220558004125558,3083,13082,80874,16354,20.22157924672948
20,2,0.015,xgboost,100,10,0.3,0.040065180510282516,True,0.1912210200927357,0.1907206928549335,1.0,0.32034497090606817,0.5132063847366163,0.20220558004125558,3083,13082,80874,16354,20.22157924672948
20,2,0.015,random_forest,200,10,0.4,0.2063993902581284,True,0.1908500772797527,0.19064992888504112,1.0,0.3202451438662096,0.5287025852325403,0.20533560266265052,3083,13088,80874,16354,20.22157924672948
20,2,0.015,random_forest,200,10,0.3,0.20639939025812837,True,0.1908500772797527,0.19064992888504112,1.0,0.3202451438662096,0.5287025852325403,0.20533560266265052,3083,13088,80874,16354,20.22157924672948
30,3,0.01,xgboost,200,10,0.3,0.011523760855197906,True,0.29868593136949617,0.2985985674244784,1.0,0.45987817161494554,0.510328073680843,0.30628267517935504,4794,11261,80284,24424,30.42200189327886
30,3,0.01,xgboost,200,10,0.4,0.011523760855197906,True,0.29868593136949617,0.2985985674244784,1.0,0.45987817161494554,0.510328073680843,0.30628267517935504,4794,11261,80284,24424,30.42200189327886
30,3,0.015,random_forest,100,10,0.3,0.272539526338273,True,0.23248427477112785,0.23205383848454636,1.0,0.3766943151932025,0.5319190703589428,0.24868957157603036,3724,12324,80284,19279,24.013502067659807
30,3,0.015,random_forest,100,10,0.4,0.27253952633827305,True,0.23248427477112785,0.23205383848454636,1.0,0.3766943151932025,0.5319190703589428,0.24868957157603036,3724,12324,80284,19279,24.013502067659807
20,2,0.015,random_forest,100,10,0.4,0.19522624597836977,True,0.19078825347758888,0.1906381399950532,1.0,0.32022851207478575,0.5239556950641182,0.20406712573159513,3083,13089,80874,16354,20.22157924672948
20,2,0.015,random_forest,100,10,0.3,0.19522624597836977,True,0.19078825347758888,0.1906381399950532,1.0,0.32022851207478575,0.5239556950641182,0.20406712573159513,3083,13089,80874,16354,20.22157924672948
30,3,0.015,xgboost,100,6,0.3,0.08268186450004578,True,0.23192377156380395,0.23192377156380395,1.0,0.37652292604013954,0.5268471744918122,0.24694237002776231,3724,12333,80284,19279,24.013502067659807
30,3,0.015,xgboost,100,6,0.4,0.08268186450004578,True,0.23192377156380395,0.23192377156380395,1.0,0.37652292604013954,0.5268471744918122,0.24694237002776231,3724,12333,80284,19279,24.013502067659807
20,2,0.01,xgboost,200,10,0.4,0.011639300733804703,True,0.2629984544049459,0.262952887350068,1.0,0.41640965388946005,0.5076769871789486,0.2728446535843527,4253,11921,80874,21988,27.1879714123204
20,2,0.01,xgboost,200,10,0.3,0.011639300733804703,True,0.2629984544049459,0.262952887350068,1.0,0.41640965388946005,0.5076769871789486,0.2728446535843527,4253,11921,80874,21988,27.1879714123204
20,3,0.005,random_forest,100,8,0.4,0.3815266342069922,True,0.38398763523956725,0.38398763523956725,1.0,0.5549003841686768,0.5056390738101377,0.39256592641443566,6211,9964,80874,31513,38.965551351485026
20,3,0.005,random_forest,100,10,0.3,0.3604037733091673,True,0.38398763523956725,0.38398763523956725,1.0,0.5549003841686768,0.5120352767628896,0.39667520239048515,6211,9964,80874,31513,38.965551351485026
20,3,0.005,random_forest,100,10,0.4,0.3604037733091673,True,0.38398763523956725,0.38398763523956725,1.0,0.5549003841686768,0.5120352767628896,0.39667520239048515,6211,9964,80874,31513,38.965551351485026
20,3,0.005,xgboost,200,6,0.4,0.13096123933792114,True,0.3844822256568779,0.38417764582173564,1.0,0.5550987577084636,0.5072739482487947,0.3915313267309381,6211,9956,80874,31513,38.965551351485026
20,3,0.01,random_forest,200,6,0.3,0.3781232449775985,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.5250318024464633,0.31700271315930173,4836,11339,80874,24645,30.47332888196454
20,3,0.01,random_forest,100,10,0.4,0.22928593493534602,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.5239217896525391,0.31814943512419575,4836,11339,80874,24645,30.47332888196454
20,3,0.01,random_forest,100,10,0.3,0.22928593493534602,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.5239217896525391,0.31814943512419575,4836,11339,80874,24645,30.47332888196454
20,3,0.01,random_forest,100,8,0.4,0.32451443342431857,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.5231666935471105,0.31870445838477174,4836,11339,80874,24645,30.47332888196454
20,3,0.01,random_forest,100,8,0.3,0.3245144334243185,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.5231666935471105,0.31870445838477174,4836,11339,80874,24645,30.47332888196454
20,3,0.01,random_forest,100,6,0.4,0.3605427973815721,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.524682903767792,0.3159559719782087,4836,11339,80874,24645,30.47332888196454
20,3,0.01,random_forest,100,6,0.3,0.36054279738157197,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.524682903767792,0.3159559719782087,4836,11339,80874,24645,30.47332888196454
30,3,0.01,xgboost,100,6,0.4,0.11210086196660995,True,0.29856137510120195,0.29856137510120195,1.0,0.4598340607165124,0.5189216291888137,0.3113059821448245,4794,11263,80284,24424,30.42200189327886
30,3,0.01,xgboost,100,8,0.3,0.03424707427620888,True,0.29856137510120195,0.29856137510120195,1.0,0.4598340607165124,0.5121895392117415,0.3061446380343587,4794,11263,80284,24424,30.42200189327886
20,3,0.005,xgboost,200,6,0.3,0.13096123933792114,True,0.3844822256568779,0.38417764582173564,1.0,0.5550987577084636,0.5072739482487947,0.3915313267309381,6211,9956,80874,31513,38.965551351485026
30,3,0.01,xgboost,200,6,0.4,0.04080800712108612,True,0.29862365323534906,0.2985799701046338,1.0,0.4598561151079137,0.5148294497572379,0.31117968451301664,4794,11262,80284,24424,30.42200189327886
30,3,0.01,xgboost,100,8,0.4,0.03424707427620888,True,0.29856137510120195,0.29856137510120195,1.0,0.4598340607165124,0.5121895392117415,0.3061446380343587,4794,11263,80284,24424,30.42200189327886
30,3,0.01,xgboost,100,10,0.3,0.0382513590157032,True,0.2987482095036433,0.29861716706116853,1.0,0.4599002302379125,0.514510067280155,0.309104280541343,4794,11260,80284,24424,30.42200189327886
20,3,0.005,xgboost,100,6,0.4,0.20619523525238037,True,0.38435857805255025,0.38413012554888987,1.0,0.5550491510277034,0.5064884930137482,0.39044291546146315,6211,9958,80874,31513,38.965551351485026
20,3,0.005,xgboost,100,6,0.3,0.20619523525238037,True,0.38435857805255025,0.38413012554888987,1.0,0.5550491510277034,0.5064884930137482,0.39044291546146315,6211,9958,80874,31513,38.965551351485026
20,3,0.005,random_forest,200,10,0.4,0.3644441456940934,True,0.38398763523956725,0.38398763523956725,1.0,0.5549003841686768,0.5130547413936024,0.3971048849838289,6211,9964,80874,31513,38.965551351485026
30,3,0.01,xgboost,100,10,0.4,0.0382513590157032,True,0.2987482095036433,0.29861716706116853,1.0,0.4599002302379125,0.514510067280155,0.309104280541343,4794,11260,80284,24424,30.42200189327886
20,3,0.005,random_forest,200,8,0.4,0.3888592123774597,True,0.38398763523956725,0.38398763523956725,1.0,0.5549003841686768,0.507830330552087,0.39325995645297684,6211,9964,80874,31513,38.965551351485026
30,3,0.01,xgboost,200,6,0.3,0.04080800712108612,True,0.29862365323534906,0.2985799701046338,1.0,0.4598561151079137,0.5148294497572379,0.31117968451301664,4794,11262,80284,24424,30.42200189327886
20,3,0.005,random_forest,200,6,0.4,0.43242445928130513,True,0.38398763523956725,0.38398763523956725,1.0,0.5549003841686768,0.510650012884898,0.394756615230406,6211,9964,80874,31513,38.965551351485026
20,2,0.01,xgboost,200,8,0.4,0.03741449862718582,True,0.2633693972179289,0.2630504700643246,1.0,0.41653200137113755,0.5088983341165021,0.2705532584569809,4253,11915,80874,21988,27.1879714123204
20,2,0.01,xgboost,200,8,0.3,0.03741449862718582,True,0.2633693972179289,0.2630504700643246,1.0,0.41653200137113755,0.5088983341165021,0.2705532584569809,4253,11915,80874,21988,27.1879714123204
20,2,0.01,xgboost,100,10,0.4,0.035819441080093384,True,0.2629984544049459,0.262952887350068,1.0,0.41640965388946005,0.5100825342782795,0.27456355026622126,4253,11921,80874,21988,27.1879714123204
15,5,0.015,xgboost,200,6,0.3,0.02535141445696354,True,0.27362325982505853,0.2734890025260304,1.0,0.42951136913401067,0.5130087271277811,0.2818228761239032,4439,11792,81169,22954,28.27926917912011
20,2,0.005,random_forest,100,10,0.4,0.3149619718277668,True,0.3612982998454405,0.36125881043650304,1.0,0.5307716764318481,0.5181396098941796,0.38190597008808,5843,10331,80874,29725,36.754704849519
20,2,0.005,random_forest,100,10,0.3,0.3149619718277668,True,0.3612982998454405,0.36125881043650304,1.0,0.5307716764318481,0.5181396098941796,0.38190597008808,5843,10331,80874,29725,36.754704849519
30,3,0.015,xgboost,100,8,0.3,0.055122505873441696,True,0.23198604969795106,0.23193821624314898,1.0,0.37654196157735087,0.5202959987974244,0.24739880076152604,3724,12332,80284,19279,24.013502067659807
30,3,0.015,xgboost,100,8,0.4,0.055122505873441696,True,0.23198604969795106,0.23193821624314898,1.0,0.37654196157735087,0.5202959987974244,0.24739880076152604,3724,12332,80284,19279,24.013502067659807
20,2,0.005,random_forest,100,6,0.4,0.48106717317575554,True,0.3612982998454405,0.36125881043650304,1.0,0.5307716764318481,0.5220685893076871,0.38296650267017396,5843,10331,80874,29725,36.754704849519
20,2,0.005,random_forest,100,6,0.3,0.48106717317575554,True,0.3612982998454405,0.36125881043650304,1.0,0.5307716764318481,0.5220685893076871,0.38296650267017396,5843,10331,80874,29725,36.754704849519
15,5,0.015,xgboost,200,10,0.4,0.0011740855406969786,True,0.273500061599113,0.27345530709049465,1.0,0.42946981424148606,0.5053189383361723,0.27717076232386384,4439,11794,81169,22954,28.27926917912011
15,5,0.015,xgboost,200,10,0.3,0.0011740855406969786,True,0.273500061599113,0.27345530709049465,1.0,0.42946981424148606,0.5053189383361723,0.27717076232386384,4439,11794,81169,22954,28.27926917912011
15,5,0.015,xgboost,200,6,0.4,0.02535141445696354,True,0.27362325982505853,0.2734890025260304,1.0,0.42951136913401067,0.5130087271277811,0.2818228761239032,4439,11792,81169,22954,28.27926917912011
15,5,0.015,xgboost,100,10,0.4,0.008751368150115013,True,0.273500061599113,0.27345530709049465,1.0,0.42946981424148606,0.5071399970262427,0.2782943598875482,4439,11794,81169,22954,28.27926917912011
20,2,0.005,random_forest,200,6,0.4,0.4634174043265862,True,0.3612364760432767,0.3612364760432767,1.0,0.5307475701698611,0.5203797337599302,0.3803798799507713,5843,10332,80874,29725,36.754704849519
15,5,0.015,xgboost,100,10,0.3,0.008751368150115013,True,0.273500061599113,0.27345530709049465,1.0,0.42946981424148606,0.5071399970262427,0.2782943598875482,4439,11794,81169,22954,28.27926917912011
15,5,0.015,xgboost,100,8,0.4,0.04048486426472664,True,0.2736848589380313,0.27350585335797906,1.0,0.4295321495960134,0.5057062048105156,0.28006024180752925,4439,11791,81169,22954,28.27926917912011
15,5,0.015,xgboost,100,8,0.3,0.04048486426472664,True,0.2736848589380313,0.27350585335797906,1.0,0.4295321495960134,0.5057062048105156,0.28006024180752925,4439,11791,81169,22954,28.27926917912011
15,5,0.015,random_forest,200,10,0.4,0.26710140850423103,True,0.2734384624861402,0.2734384624861402,1.0,0.4294490398103807,0.5187490432456316,0.28827654246891515,4439,11795,81169,22954,28.27926917912011
15,5,0.015,random_forest,200,10,0.3,0.2671014085042311,True,0.2734384624861402,0.2734384624861402,1.0,0.4294490398103807,0.5187490432456316,0.28827654246891515,4439,11795,81169,22954,28.27926917912011
30,3,0.015,xgboost,200,6,0.3,0.014535955153405666,True,0.23192377156380395,0.23192377156380395,1.0,0.37652292604013954,0.5229283310963582,0.24534338566918454,3724,12333,80284,19279,24.013502067659807
30,3,0.015,xgboost,200,6,0.4,0.014535955153405666,True,0.23192377156380395,0.23192377156380395,1.0,0.37652292604013954,0.5229283310963582,0.24534338566918454,3724,12333,80284,19279,24.013502067659807
15,5,0.015,random_forest,100,10,0.4,0.2710080088050941,True,0.273500061599113,0.27345530709049465,1.0,0.42946981424148606,0.5202511631220479,0.2884089842506553,4439,11794,81169,22954,28.27926917912011
15,5,0.015,random_forest,100,10,0.3,0.2710080088050941,True,0.273500061599113,0.27345530709049465,1.0,0.42946981424148606,0.5202511631220479,0.2884089842506553,4439,11794,81169,22954,28.27926917912011
20,2,0.005,random_forest,200,6,0.3,0.46341740432658624,True,0.3612364760432767,0.3612364760432767,1.0,0.5307475701698611,0.5203797337599302,0.3803798799507713,5843,10332,80874,29725,36.754704849519
20,2,0.005,random_forest,200,8,0.3,0.39783632392307916,True,0.3612364760432767,0.3612364760432767,1.0,0.5307475701698611,0.521133801898152,0.3805206114416466,5843,10332,80874,29725,36.754704849519
20,2,0.01,xgboost,100,10,0.3,0.035819441080093384,True,0.2629984544049459,0.262952887350068,1.0,0.41640965388946005,0.5100825342782795,0.27456355026622126,4253,11921,80874,21988,27.1879714123204
20,2,0.01,random_forest,100,10,0.3,0.25181962722258144,True,0.26312210200927355,0.26298540687608213,1.0,0.4164504283965728,0.5278621329416345,0.28106070395811267,4253,11919,80874,21988,27.1879714123204
20,2,0.01,xgboost,100,8,0.4,0.05739078298211098,True,0.26324574961360125,0.2630179344465059,1.0,0.4164912108896832,0.5168653955073523,0.27466437935052074,4253,11917,80874,21988,27.1879714123204
20,2,0.01,xgboost,100,8,0.3,0.05739078298211098,True,0.26324574961360125,0.2630179344465059,1.0,0.4164912108896832,0.5168653955073523,0.27466437935052074,4253,11917,80874,21988,27.1879714123204
20,2,0.01,xgboost,100,6,0.4,0.15588511526584625,True,0.26312210200927355,0.26298540687608213,1.0,0.4164504283965728,0.5221038896411596,0.27786897928277066,4253,11919,80874,21988,27.1879714123204
30,3,0.005,random_forest,100,6,0.3,0.4557646648162489,True,0.3835710282119948,0.3835710282119948,1.0,0.5544652502700756,0.5108977621421893,0.3923175651382106,6159,9898,80284,31224,38.891933635593645
20,2,0.01,random_forest,200,8,0.4,0.30532200654509567,True,0.26293663060278205,0.26293663060278205,1.0,0.41638926962991973,0.5313023168504204,0.28354798299605005,4253,11922,80874,21988,27.1879714123204
20,2,0.01,random_forest,200,8,0.3,0.30532200654509567,True,0.26293663060278205,0.26293663060278205,1.0,0.41638926962991973,0.5313023168504204,0.28354798299605005,4253,11922,80874,21988,27.1879714123204
20,2,0.01,random_forest,200,6,0.4,0.35265693401850845,True,0.2629984544049459,0.262952887350068,1.0,0.41640965388946005,0.5276947702980259,0.28295934209655693,4253,11921,80874,21988,27.1879714123204
20,2,0.01,random_forest,200,6,0.3,0.35265693401850845,True,0.2629984544049459,0.262952887350068,1.0,0.41640965388946005,0.5276947702980259,0.28295934209655693,4253,11921,80874,21988,27.1879714123204
20,2,0.01,random_forest,100,10,0.4,0.25181962722258144,True,0.26312210200927355,0.26298540687608213,1.0,0.4164504283965728,0.5278621329416345,0.28106070395811267,4253,11919,80874,21988,27.1879714123204
20,2,0.01,random_forest,100,8,0.4,0.29763603777041303,True,0.26293663060278205,0.26293663060278205,1.0,0.41638926962991973,0.529397625044015,0.28230015048041723,4253,11922,80874,21988,27.1879714123204
20,2,0.005,random_forest,200,8,0.4,0.3978363239230791,True,0.3612364760432767,0.3612364760432767,1.0,0.5307475701698611,0.521133801898152,0.3805206114416466,5843,10332,80874,29725,36.754704849519
20,2,0.01,random_forest,100,8,0.3,0.29763603777041303,True,0.26293663060278205,0.26293663060278205,1.0,0.41638926962991973,0.529397625044015,0.28230015048041723,4253,11922,80874,21988,27.1879714123204
20,2,0.01,random_forest,100,6,0.4,0.3509909512540769,True,0.26293663060278205,0.26293663060278205,1.0,0.41638926962991973,0.5275641106805491,0.28177173070873335,4253,11922,80874,21988,27.1879714123204
20,2,0.01,random_forest,100,6,0.3,0.3509909512540769,True,0.26293663060278205,0.26293663060278205,1.0,0.41638926962991973,0.5275641106805491,0.28177173070873335,4253,11922,80874,21988,27.1879714123204
20,2,0.005,xgboost,200,8,0.4,0.046146806329488754,True,0.36154559505409584,0.36134817563388993,1.0,0.5308681233816381,0.5146428659220701,0.3741074210478451,5843,10327,80874,29725,36.754704849519
20,2,0.005,xgboost,200,8,0.3,0.046146806329488754,True,0.36154559505409584,0.36134817563388993,1.0,0.5308681233816381,0.5146428659220701,0.3741074210478451,5843,10327,80874,29725,36.754704849519
20,2,0.005,xgboost,100,8,0.4,0.1342083364725113,True,0.361483771251932,0.36132583018984604,1.0,0.5308440083583175,0.5125470441582487,0.3752005424992245,5843,10328,80874,29725,36.754704849519
20,2,0.005,xgboost,100,8,0.3,0.1342083364725113,True,0.361483771251932,0.36132583018984604,1.0,0.5308440083583175,0.5125470441582487,0.3752005424992245,5843,10328,80874,29725,36.754704849519
20,2,0.005,random_forest,200,10,0.4,0.32821353105692475,True,0.3612982998454405,0.36125881043650304,1.0,0.5307716764318481,0.5189949702729222,0.38079531291898605,5843,10331,80874,29725,36.754704849519
20,2,0.005,random_forest,200,10,0.3,0.3282135310569248,True,0.3612982998454405,0.36125881043650304,1.0,0.5307716764318481,0.5189949702729222,0.38079531291898605,5843,10331,80874,29725,36.754704849519
20,3,0.01,random_forest,200,6,0.4,0.37812324497759847,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.5250318024464633,0.31700271315930173,4836,11339,80874,24645,30.47332888196454
20,3,0.01,random_forest,200,8,0.4,0.3455331468236505,True,0.29910355486862444,0.29901687998516047,1.0,0.46037412537483935,0.5232785920570586,0.31737755710000953,4836,11337,80874,24645,30.47332888196454
15,5,0.015,random_forest,100,8,0.3,0.3240202725101406,True,0.2734384624861402,0.2734384624861402,1.0,0.4294490398103807,0.5152729558737007,0.28623394218266596,4439,11795,81169,22954,28.27926917912011
20,3,0.01,random_forest,200,10,0.3,0.24506804434063245,True,0.29897990726429674,0.29897990726429674,1.0,0.4603303031745276,0.5256976131697689,0.3193850498136229,4836,11339,80874,24645,30.47332888196454
20,5,0.015,xgboost,200,8,0.4,0.007644210010766983,True,0.27387944358578054,0.27383454927661677,1.0,0.4299373877590642,0.5315623844622365,0.2946881580857065,4429,11745,80874,22865,28.272374310656083
20,5,0.015,xgboost,200,8,0.3,0.007644210010766983,True,0.27387944358578054,0.27383454927661677,1.0,0.4299373877590642,0.5315623844622365,0.2946881580857065,4429,11745,80874,22865,28.272374310656083
20,5,0.015,xgboost,100,10,0.4,0.013432683423161507,True,0.2738176197836167,0.2738176197836167,1.0,0.42991652106387107,0.5275478262186708,0.29087262361969124,4429,11746,80874,22865,28.272374310656083
20,5,0.015,xgboost,100,10,0.3,0.013432683423161507,True,0.2738176197836167,0.2738176197836167,1.0,0.42991652106387107,0.5275478262186708,0.29087262361969124,4429,11746,80874,22865,28.272374310656083
20,5,0.015,xgboost,100,6,0.4,0.05163657292723656,True,0.27394126738794433,0.273851480863167,1.0,0.4299582564799534,0.524724672920845,0.28745248500132436,4429,11744,80874,22865,28.272374310656083
20,5,0.015,xgboost,100,6,0.3,0.05163657292723656,True,0.27394126738794433,0.273851480863167,1.0,0.4299582564799534,0.524724672920845,0.28745248500132436,4429,11744,80874,22865,28.272374310656083
30,3,0.005,xgboost,200,10,0.3,0.012183064594864845,True,0.38363330634614184,0.3835949177877429,1.0,0.5544902093180284,0.509175601198797,0.3898536376320926,6159,9897,80284,31224,38.891933635593645
30,3,0.005,xgboost,200,10,0.4,0.012183064594864845,True,0.38363330634614184,0.3835949177877429,1.0,0.5544902093180284,0.509175601198797,0.3898536376320926,6159,9897,80284,31224,38.891933635593645
30,3,0.01,random_forest,100,8,0.3,0.36975112095850976,True,0.29893504390608455,0.2986729798766432,1.0,0.45996641880546896,0.523833581671961,0.31503263284701893,4794,11257,80284,24424,30.42200189327886
30,3,0.01,random_forest,100,8,0.4,0.36975112095850976,True,0.29893504390608455,0.2986729798766432,1.0,0.45996641880546896,0.523833581671961,0.31503263284701893,4794,11257,80284,24424,30.42200189327886
20,5,0.015,random_forest,100,10,0.4,0.2348129216002411,True,0.27394126738794433,0.273851480863167,1.0,0.4299582564799534,0.53399284632265,0.29778785337062635,4429,11744,80874,22865,28.272374310656083
20,5,0.015,random_forest,100,10,0.3,0.23481292160024111,True,0.27394126738794433,0.273851480863167,1.0,0.4299582564799534,0.53399284632265,0.29778785337062635,4429,11744,80874,22865,28.272374310656083
30,3,0.01,random_forest,100,10,0.3,0.29355803284028137,True,0.29868593136949617,0.2985985674244784,1.0,0.45987817161494554,0.5265306736264451,0.3181146378175008,4794,11261,80284,24424,30.42200189327886
30,3,0.01,random_forest,100,10,0.4,0.29355803284028137,True,0.29868593136949617,0.2985985674244784,1.0,0.45987817161494554,0.5265306736264451,0.3181146378175008,4794,11261,80284,24424,30.42200189327886
20,5,0.01,random_forest,200,10,0.4,0.3080954505444737,True,0.33353941267387943,0.33353941267387943,1.0,0.5002318034306907,0.5346943761917945,0.3609976268844588,5395,10780,80874,27431,33.918193733461926
20,5,0.01,random_forest,200,10,0.3,0.3080954505444737,True,0.33353941267387943,0.33353941267387943,1.0,0.5002318034306907,0.5346943761917945,0.3609976268844588,5395,10780,80874,27431,33.918193733461926
20,5,0.01,random_forest,200,8,0.4,0.3480167138006899,True,0.33353941267387943,0.33353941267387943,1.0,0.5002318034306907,0.5316422304029877,0.3595969739209326,5395,10780,80874,27431,33.918193733461926
20,5,0.01,random_forest,200,8,0.3,0.3480167138006899,True,0.33353941267387943,0.33353941267387943,1.0,0.5002318034306907,0.5316422304029877,0.3595969739209326,5395,10780,80874,27431,33.918193733461926
