window_size,horizon,sell_threshold,classifier,n_estimators,max_depth,min_recall,threshold,met_recall_req,accuracy,precision,recall,f1,roc_auc,pr_auc,true_positives,false_positives,total_samples,sell_samples,sell_pct
20,5,0.02,xgboost,100,6,0.4,0.20213428139686584,True,0.23841071396769425,0.2379985031540682,0.999850276987573,0.3844780931544706,0.5407303588821036,0.2653639991211433,13356,42762,280753,63831,22.735643074161274
20,5,0.02,xgboost,100,6,0.3,0.20213428139686584,True,0.23841071396769425,0.2379985031540682,0.999850276987573,0.3844780931544706,0.5407303588821036,0.2653639991211433,13356,42762,280753,63831,22.735643074161274
20,5,0.01,random_forest,200,6,0.4,0.5044146322663492,True,0.3472956848497801,0.3464707351000464,0.9997941539728283,0.514608110613726,0.5367011234195912,0.3757174358585714,19428,36646,280753,93727,33.38414905628791
20,5,0.01,random_forest,200,6,0.3,0.5044146322663492,True,0.3472956848497801,0.3464707351000464,0.9997941539728283,0.514608110613726,0.5367011234195912,0.3757174358585714,19428,36646,280753,93727,33.38414905628791
20,5,0.02,xgboost,200,10,0.4,0.041876815259456635,True,0.23844633221135866,0.23799764764586379,0.9997754154813595,0.38447144173192077,0.5222281879614015,0.25211843687127566,13355,42759,280753,63831,22.735643074161274
20,5,0.02,xgboost,200,10,0.3,0.041876815259456635,True,0.23844633221135866,0.23799764764586379,0.9997754154813595,0.38447144173192077,0.5222281879614015,0.25211843687127566,13355,42759,280753,63831,22.735643074161274
30,3,0.01,xgboost,200,10,0.3,0.071991927921772,True,0.3076992055094245,0.30730437903804736,0.9997080803362914,0.4701021304634307,0.522604821942471,0.32247298353485965,17123,38597,278793,82676,29.654976990096593
30,3,0.01,xgboost,200,10,0.4,0.071991927921772,True,0.3076992055094245,0.30730437903804736,0.9997080803362914,0.4701021304634307,0.522604821942471,0.32247298353485965,17123,38597,278793,82676,29.654976990096593
30,5,0.01,random_forest,200,10,0.3,0.44685042602823855,True,0.34616833156979143,0.34537193347940087,0.9996881010552581,0.513381118274403,0.5371419247262074,0.37569317964781007,19231,36451,278793,92766,33.27414963790339
30,5,0.01,random_forest,200,10,0.4,0.44685042602823855,True,0.34616833156979143,0.34537193347940087,0.9996881010552581,0.513381118274403,0.5371419247262074,0.37569317964781007,19231,36451,278793,92766,33.27414963790339
30,5,0.01,xgboost,100,8,0.3,0.19229070842266083,True,0.3455406302121631,0.34515497962919756,0.9996881010552581,0.5131413933879446,0.5292598279587785,0.36813863256464496,19231,36486,278793,92766,33.27414963790339
30,5,0.01,xgboost,100,8,0.4,0.19229070842266083,True,0.3455406302121631,0.34515497962919756,0.9996881010552581,0.5131413933879446,0.5292598279587785,0.36813863256464496,19231,36486,278793,92766,33.27414963790339
15,5,0.015,xgboost,200,10,0.4,0.059340979903936386,True,0.2878769056027828,0.28731303513695955,0.9996291718170581,0.44633937687998454,0.5162173397326976,0.2994349230378038,16174,40120,281733,77637,27.556942211242557
15,5,0.015,xgboost,200,10,0.3,0.059340979903936386,True,0.2878769056027828,0.28731303513695955,0.9996291718170581,0.44633937687998454,0.5162173397326976,0.2994349230378038,16174,40120,281733,77637,27.556942211242557
15,5,0.02,xgboost,200,10,0.3,0.051585499197244644,True,0.2385752568903402,0.23777118388088342,0.9996265033241204,0.3841648963656198,0.5173402569671041,0.24892199552820374,13382,42899,281733,63995,22.714768947904577
15,5,0.02,xgboost,200,10,0.4,0.051585499197244644,True,0.2385752568903402,0.23777118388088342,0.9996265033241204,0.3841648963656198,0.5173402569671041,0.24892199552820374,13382,42899,281733,63995,22.714768947904577
30,3,0.015,xgboost,200,6,0.3,0.18939094245433807,True,0.23988952456105742,0.23920146493842231,0.9996248780853777,0.3860294650229607,0.5307387291866793,0.25818857457611366,13324,42378,278793,64073,22.98228434716797
30,3,0.015,xgboost,200,6,0.4,0.18939094245433807,True,0.23988952456105742,0.23920146493842231,0.9996248780853777,0.3860294650229607,0.5307387291866793,0.25818857457611366,13324,42378,278793,64073,22.98228434716797
15,5,0.01,xgboost,100,10,0.4,0.1751677393913269,True,0.34702823575345626,0.3461032496622342,0.9994866266235433,0.5141619680183809,0.5192072338157512,0.3634017551690457,19469,36783,281733,93995,33.36314879691055
15,5,0.01,xgboost,100,10,0.3,0.1751677393913269,True,0.34702823575345626,0.3461032496622342,0.9994866266235433,0.5141619680183809,0.5192072338157512,0.3634017551690457,19469,36783,281733,93995,33.36314879691055
30,3,0.01,xgboost,100,10,0.3,0.1514245718717575,True,0.30812962929751253,0.307409136618302,0.9994745446053246,0.4701988573939793,0.526050757087765,0.3243880633019243,17119,38569,278793,82676,29.654976990096593
30,3,0.01,xgboost,100,10,0.4,0.1514245718717575,True,0.30812962929751253,0.307409136618302,0.9994745446053246,0.4701988573939793,0.526050757087765,0.3243880633019243,17119,38569,278793,82676,29.654976990096593
30,5,0.015,xgboost,200,8,0.3,0.11618442088365555,True,0.2880431858534048,0.28700260486840923,0.9994369721614013,0.44594556873691554,0.5271291681327621,0.30511362024394995,15976,39689,278793,76619,27.48239733422288
30,5,0.015,xgboost,200,8,0.4,0.11618442088365555,True,0.2880431858534048,0.28700260486840923,0.9994369721614013,0.44594556873691554,0.5271291681327621,0.30511362024394995,15976,39689,278793,76619,27.48239733422288
20,5,0.01,xgboost,200,6,0.3,0.2564287781715393,True,0.3474737760681021,0.34648872395089925,0.999382461918485,0.5145733969263381,0.5294163434323255,0.3676740137029949,19420,36628,280753,93727,33.38414905628791
20,5,0.01,random_forest,200,10,0.3,0.4430008519694525,True,0.3474559669462699,0.34648254206141055,0.999382461918485,0.5145665796690558,0.535983245280372,0.37613080760863604,19420,36629,280753,93727,33.38414905628791
20,5,0.01,xgboost,200,6,0.4,0.2564287781715393,True,0.3474737760681021,0.34648872395089925,0.999382461918485,0.5145733969263381,0.5294163434323255,0.3676740137029949,19420,36628,280753,93727,33.38414905628791
20,5,0.01,random_forest,200,10,0.4,0.4430008519694525,True,0.3474559669462699,0.34648254206141055,0.999382461918485,0.5145665796690558,0.535983245280372,0.37613080760863604,19420,36629,280753,93727,33.38414905628791
20,5,0.015,xgboost,100,10,0.3,0.1315995156764984,True,0.2887214831436662,0.28773256747355463,0.9993804213135068,0.4468205930830067,0.5252583799987841,0.30496824245184995,16130,39929,280753,77425,27.577621610454738
20,5,0.015,xgboost,100,10,0.4,0.1315995156764984,True,0.2887214831436662,0.28773256747355463,0.9993804213135068,0.4468205930830067,0.5252583799987841,0.30496824245184995,16130,39929,280753,77425,27.577621610454738
15,3,0.015,xgboost,100,10,0.3,0.12078239768743515,True,0.24059843469927414,0.2394218461100839,0.9993321460373998,0.38629453272904596,0.5176961957129854,0.2518594864618782,13467,42781,281733,64799,23.00014552785794
15,3,0.015,xgboost,100,10,0.4,0.12078239768743515,True,0.24059843469927414,0.2394218461100839,0.9993321460373998,0.38629453272904596,0.5176961957129854,0.2518594864618782,13467,42781,281733,64799,23.00014552785794
30,3,0.015,xgboost,200,10,0.4,0.052659772336483,True,0.2397819186140354,0.23913824057450628,0.9993247805536799,0.38592475626186096,0.5221662050182807,0.25307917342724057,13320,42380,278793,64073,22.98228434716797
30,3,0.015,xgboost,200,10,0.3,0.052659772336483,True,0.2397819186140354,0.23913824057450628,0.9993247805536799,0.38592475626186096,0.5221662050182807,0.25307917342724057,13320,42380,278793,64073,22.98228434716797
20,3,0.01,xgboost,200,10,0.3,0.08996310830116272,True,0.3089882637887126,0.3079324864401941,0.9993051936772624,0.4707920184399678,0.5138892470441543,0.31702931925693156,17259,38789,280753,83402,29.70653919993731
20,3,0.01,xgboost,200,10,0.4,0.08996310830116272,True,0.3089882637887126,0.3079324864401941,0.9993051936772624,0.4707920184399678,0.5138892470441543,0.31702931925693156,17259,38789,280753,83402,29.70653919993731
15,5,0.015,xgboost,100,10,0.4,0.1362055540084839,True,0.28851580385823555,0.28745155211037227,0.9992583436341161,0.4464694999033496,0.5166288702023809,0.3013654717886448,16168,40078,281733,77637,27.556942211242557
15,5,0.015,xgboost,100,10,0.3,0.1362055540084839,True,0.28851580385823555,0.28745155211037227,0.9992583436341161,0.4464694999033496,0.5166288702023809,0.3013654717886448,16168,40078,281733,77637,27.556942211242557
20,5,0.01,xgboost,100,8,0.3,0.26172202825546265,True,0.34772310377375293,0.34655338592796203,0.9991766158913133,0.5146174030586551,0.5267416155346047,0.367056967573121,19416,36610,280753,93727,33.38414905628791
20,5,0.01,xgboost,100,8,0.4,0.26172202825546265,True,0.34772310377375293,0.34655338592796203,0.9991766158913133,0.5146174030586551,0.5267416155346047,0.367056967573121,19416,36610,280753,93727,33.38414905628791
20,5,0.01,random_forest,200,8,0.4,0.4830057246184746,True,0.3477765311392495,0.3465719436659943,0.9991766158913133,0.5146378636273276,0.5370973766014481,0.37776701468248974,19416,36607,280753,93727,33.38414905628791
20,5,0.01,random_forest,200,8,0.3,0.48300572461847446,True,0.3477765311392495,0.3465719436659943,0.9991766158913133,0.5146378636273276,0.5370973766014481,0.37776701468248974,19416,36607,280753,93727,33.38414905628791
30,2,0.01,xgboost,200,8,0.4,0.15058466792106628,True,0.27283487867429473,0.2716572927710194,0.9991408366928821,0.427170749625611,0.5258199864011954,0.287714134201585,15118,40533,278793,73022,26.19219277385013
30,2,0.01,xgboost,200,8,0.3,0.15058466792106628,True,0.27283487867429473,0.2716572927710194,0.9991408366928821,0.427170749625611,0.5258199864011954,0.287714134201585,15118,40533,278793,73022,26.19219277385013
15,5,0.01,xgboost,200,10,0.3,0.12373775243759155,True,0.3470637301009814,0.346077245892311,0.9991272652600236,0.514085716172489,0.5178730033127315,0.3618400936939326,19462,36774,281733,93995,33.36314879691055
15,5,0.01,xgboost,200,10,0.4,0.12373775243759155,True,0.3470637301009814,0.346077245892311,0.9991272652600236,0.514085716172489,0.5178730033127315,0.3618400936939326,19462,36774,281733,93995,33.36314879691055
20,5,0.01,xgboost,200,10,0.4,0.10333583503961563,True,0.34742034870260546,0.3464427829624739,0.9991251543845204,0.5144886250712175,0.5197073843701049,0.3600521413974869,19415,36626,280753,93727,33.38414905628791
20,5,0.01,xgboost,200,10,0.3,0.10333583503961563,True,0.34742034870260546,0.3464427829624739,0.9991251543845204,0.5144886250712175,0.5197073843701049,0.3600521413974869,19415,36626,280753,93727,33.38414905628791
20,5,0.02,xgboost,100,10,0.3,0.11276863515377045,True,0.23906965147548576,0.23805276583599422,0.9990268004192244,0.38448794963769684,0.5278744875692025,0.2556893199780809,13345,42714,280753,63831,22.735643074161274
20,5,0.02,xgboost,100,10,0.4,0.11276863515377045,True,0.23906965147548576,0.23805276583599422,0.9990268004192244,0.38448794963769684,0.5278744875692025,0.2556893199780809,13345,42714,280753,63831,22.735643074161274
20,5,0.01,random_forest,100,8,0.4,0.48558042099701654,True,0.34799024060123596,0.34662428798457223,0.9989707698641416,0.5146682574401803,0.5374181074047938,0.37818914282275173,19412,36591,280753,93727,33.38414905628791
20,5,0.01,random_forest,100,8,0.3,0.48558042099701654,True,0.34799024060123596,0.34662428798457223,0.9989707698641416,0.5146682574401803,0.5374181074047938,0.37818914282275173,19412,36591,280753,93727,33.38414905628791
15,5,0.02,xgboost,100,10,0.3,0.13229167461395264,True,0.2394093740571814,0.2378860111000427,0.9989542093075372,0.3842650460468658,0.5233012665223593,0.252852211905226,13373,42843,281733,63995,22.714768947904577
15,5,0.02,xgboost,100,10,0.4,0.13229167461395264,True,0.2394093740571814,0.2378860111000427,0.9989542093075372,0.3842650460468658,0.5233012665223593,0.252852211905226,13373,42843,281733,63995,22.714768947904577
15,2,0.01,xgboost,200,6,0.3,0.2696611285209656,True,0.27422932897936003,0.2721153846153846,0.9988888162625008,0.42771379392378844,0.5286619578737197,0.29114839989117947,15282,40878,281733,73834,26.207082592383568
15,2,0.01,xgboost,200,6,0.4,0.2696611285209656,True,0.27422932897936003,0.2721153846153846,0.9988888162625008,0.42771379392378844,0.5286619578737197,0.29114839989117947,15282,40878,281733,73834,26.207082592383568
20,5,0.015,random_forest,100,10,0.3,0.387422427968513,True,0.2893804206514577,0.28786201478413026,0.9988847583643122,0.446927064563524,0.5411055190925346,0.31909067585305034,16122,39884,280753,77425,27.577621610454738
20,5,0.015,random_forest,100,10,0.4,0.38742242796851317,True,0.2893804206514577,0.28786201478413026,0.9988847583643122,0.446927064563524,0.5411055190925346,0.31909067585305034,16122,39884,280753,77425,27.577621610454738
15,5,0.01,xgboost,200,8,0.4,0.2055549919605255,True,0.34736543205494524,0.34615453041327904,0.9988705785717953,0.5141369834055597,0.5188704401052429,0.3615769993525454,19457,36752,281733,93995,33.36314879691055
15,5,0.01,xgboost,200,8,0.3,0.2055549919605255,True,0.34736543205494524,0.34615453041327904,0.9988705785717953,0.5141369834055597,0.5188704401052429,0.3615769993525454,19457,36752,281733,93995,33.36314879691055
20,5,0.01,random_forest,100,6,0.3,0.5085179811457936,True,0.34772310377375293,0.3465205127289606,0.9988678468505557,0.5145402009384196,0.535341040881159,0.3751175649060973,19410,36604,280753,93727,33.38414905628791
20,5,0.01,random_forest,100,6,0.4,0.5085179811457935,True,0.34772310377375293,0.3465205127289606,0.9988678468505557,0.5145402009384196,0.535341040881159,0.3751175649060973,19410,36604,280753,93727,33.38414905628791
15,5,0.015,random_forest,200,8,0.3,0.44252009563036987,True,0.2901307966706302,0.28786448406690296,0.9988257107540173,0.4469241299207699,0.5374828831901225,0.31497818347156376,16161,39980,281733,77637,27.556942211242557
15,5,0.015,random_forest,200,8,0.4,0.4425200956303699,True,0.2901307966706302,0.28786448406690296,0.9988257107540173,0.4469241299207699,0.5374828831901225,0.31497818347156376,16161,39980,281733,77637,27.556942211242557
30,5,0.01,random_forest,100,8,0.3,0.4917420980919942,True,0.3466704926558941,0.3454512765192377,0.9988043873784894,0.5133521247177952,0.5367979821687436,0.37355519638433576,19214,36406,278793,92766,33.27414963790339
30,5,0.01,random_forest,100,8,0.4,0.4917420980919942,True,0.3466704926558941,0.3454512765192377,0.9988043873784894,0.5133521247177952,0.5367979821687436,0.37355519638433576,19214,36406,278793,92766,33.27414963790339
15,3,0.01,xgboost,200,10,0.4,0.13289622962474823,True,0.30917351411787675,0.3077278955141551,0.9987871787467514,0.4704954158391599,0.5151230992738687,0.32105557379501265,17294,38905,281733,83625,29.68235882910415
15,3,0.01,xgboost,200,10,0.3,0.13289622962474823,True,0.30917351411787675,0.3077278955141551,0.9987871787467514,0.4704954158391599,0.5151230992738687,0.32105557379501265,17294,38905,281733,83625,29.68235882910415
20,5,0.015,random_forest,100,8,0.4,0.4191342956029008,True,0.28980783957543055,0.2879702740362285,0.9987608426270136,0.4470451204969633,0.5426216758792819,0.318604642922238,16120,39858,280753,77425,27.577621610454738
20,5,0.015,random_forest,100,8,0.3,0.4191342956029008,True,0.28980783957543055,0.2879702740362285,0.9987608426270136,0.4470451204969633,0.5426216758792819,0.318604642922238,16120,39858,280753,77425,27.577621610454738
20,2,0.01,xgboost,200,10,0.3,0.10941851139068604,True,0.2736549660736229,0.27202271469133377,0.9987542617361658,0.4275869812353511,0.5260591780252848,0.2878225786311978,15233,40766,280753,73633,26.226968189119976
20,2,0.01,xgboost,200,10,0.4,0.10941851139068604,True,0.2736549660736229,0.27202271469133377,0.9987542617361658,0.4275869812353511,0.5260591780252848,0.2878225786311978,15233,40766,280753,73633,26.226968189119976
30,5,0.015,xgboost,200,6,0.3,0.24571897089481354,True,0.2887067558600405,0.2871093047512858,0.9987488270253363,0.4460057828497996,0.5334592103187199,0.31322815102258583,15965,39641,278793,76619,27.48239733422288
30,5,0.015,xgboost,200,6,0.4,0.24571897089481354,True,0.2887067558600405,0.2871093047512858,0.9987488270253363,0.4460057828497996,0.5334592103187199,0.31322815102258583,15965,39641,278793,76619,27.48239733422288
30,3,0.01,xgboost,100,8,0.3,0.26772332191467285,True,0.30893667390017754,0.30756782998004206,0.9987155534796824,0.47030036428620525,0.5256765987633917,0.32621010557111135,17106,38511,278793,82676,29.654976990096593
30,3,0.01,xgboost,100,8,0.4,0.26772332191467285,True,0.30893667390017754,0.30756782998004206,0.9987155534796824,0.47030036428620525,0.5256765987633917,0.32621010557111135,17106,38511,278793,82676,29.654976990096593
30,5,0.02,xgboost,100,10,0.3,0.12301192432641983,True,0.24005093348159043,0.23784075573549257,0.9987155270117114,0.3841883447173376,0.5270316729872084,0.25674642954873517,13218,42357,278793,63177,22.66089894653022
30,5,0.02,xgboost,100,10,0.4,0.12301192432641983,True,0.24005093348159043,0.23784075573549257,0.9987155270117114,0.3841883447173376,0.5270316729872084,0.25674642954873517,13218,42357,278793,63177,22.66089894653022
20,5,0.01,xgboost,100,6,0.3,0.37763139605522156,True,0.34799024060123596,0.3465968960405765,0.998713462330177,0.5146039111700365,0.5317253301028829,0.37014294082845,19407,36586,280753,93727,33.38414905628791
20,5,0.01,xgboost,100,6,0.4,0.37763139605522156,True,0.34799024060123596,0.3465968960405765,0.998713462330177,0.5146039111700365,0.5317253301028829,0.37014294082845,19407,36586,280753,93727,33.38414905628791
15,5,0.015,xgboost,100,8,0.4,0.23322930932044983,True,0.28917244928745095,0.2875727429659554,0.9987021013597034,0.4465600862223819,0.5259215650124266,0.3065937341541677,16159,40032,281733,77637,27.556942211242557
15,5,0.015,xgboost,100,8,0.3,0.23322930932044983,True,0.28917244928745095,0.2875727429659554,0.9987021013597034,0.4465600862223819,0.5259215650124266,0.3065937341541677,16159,40032,281733,77637,27.556942211242557
15,5,0.02,xgboost,200,6,0.3,0.23020635545253754,True,0.23971107601114522,0.23792066345144242,0.9986554119668335,0.3842881370548162,0.5295099349768021,0.25755194328546044,13369,42822,281733,63995,22.714768947904577
15,5,0.02,xgboost,200,6,0.4,0.23020635545253754,True,0.23971107601114522,0.23792066345144242,0.9986554119668335,0.3842881370548162,0.5295099349768021,0.25755194328546044,13369,42822,281733,63995,22.714768947904577
30,5,0.015,xgboost,100,6,0.3,0.3193312883377075,True,0.28942412884018726,0.28730067312191787,0.9986237097278698,0.44622416034215273,0.5374692182869496,0.3163364548166706,15963,39599,278793,76619,27.48239733422288
30,5,0.015,xgboost,100,6,0.4,0.3193312883377075,True,0.28942412884018726,0.28730067312191787,0.9986237097278698,0.44622416034215273,0.5374692182869496,0.3163364548166706,15963,39599,278793,76619,27.48239733422288
15,3,0.02,xgboost,200,10,0.4,0.0614546574652195,True,0.1881022947095675,0.18666524391328318,0.9985729236038436,0.3145340125861552,0.5244366076574569,0.2026208624218372,10496,45733,281733,50397,17.888213308345136
15,3,0.02,xgboost,200,10,0.3,0.0614546574652195,True,0.1881022947095675,0.18666524391328318,0.9985729236038436,0.3145340125861552,0.5244366076574569,0.2026208624218372,10496,45733,281733,50397,17.888213308345136
15,5,0.01,xgboost,200,6,0.4,0.3444770872592926,True,0.34851899834951283,0.34652248271930447,0.9985625545459212,0.5145018581952362,0.5241696639578854,0.3664050542875215,19451,36681,281733,93995,33.36314879691055
15,5,0.01,xgboost,200,6,0.3,0.3444770872592926,True,0.34851899834951283,0.34652248271930447,0.9985625545459212,0.5145018581952362,0.5241696639578854,0.3664050542875215,19451,36681,281733,93995,33.36314879691055
15,2,0.01,random_forest,100,10,0.4,0.4135387773474099,True,0.27477949136599994,0.2722250931057218,0.9985619975161776,0.42781931725895433,0.5377681115961876,0.2963609537287178,15277,40842,281733,73834,26.207082592383568
15,2,0.01,random_forest,100,10,0.3,0.41353877734740985,True,0.27477949136599994,0.2722250931057218,0.9985619975161776,0.42781931725895433,0.5377681115961876,0.2963609537287178,15277,40842,281733,73834,26.207082592383568
30,2,0.015,xgboost,100,10,0.4,0.1047063022851944,True,0.2010796463351208,0.1987080289343938,0.9985532145763631,0.33145738597991986,0.5263325183027864,0.21170260389716186,11043,44531,278793,53325,19.127094295767826
30,2,0.015,xgboost,100,10,0.3,0.1047063022851944,True,0.2010796463351208,0.1987080289343938,0.9985532145763631,0.33145738597991986,0.5263325183027864,0.21170260389716186,11043,44531,278793,53325,19.127094295767826
20,5,0.01,xgboost,100,10,0.3,0.19465692341327667,True,0.34790119499207495,0.3465440257188784,0.9985076163030053,0.5145183103073374,0.5235439119486008,0.36281469107101105,19403,36587,280753,93727,33.38414905628791
20,5,0.01,xgboost,100,10,0.4,0.19465692341327667,True,0.34790119499207495,0.3465440257188784,0.9985076163030053,0.5145183103073374,0.5235439119486008,0.36281469107101105,19403,36587,280753,93727,33.38414905628791
30,5,0.01,random_forest,200,8,0.4,0.49979798975092393,True,0.3470112448214638,0.3455248718179365,0.9983885221188334,0.5133784181123199,0.5379625318575469,0.37479735635913874,19206,36379,278793,92766,33.27414963790339
30,5,0.01,random_forest,200,8,0.3,0.49979798975092393,True,0.3470112448214638,0.3455248718179365,0.9983885221188334,0.5133784181123199,0.5379625318575469,0.37479735635913874,19206,36379,278793,92766,33.27414963790339
30,5,0.01,xgboost,100,10,0.4,0.19867485761642456,True,0.34661668968238313,0.34537704800100716,0.9982845558039195,0.513201496525922,0.5273288505069235,0.3637953840906782,19204,36399,278793,92766,33.27414963790339
30,5,0.01,xgboost,100,10,0.3,0.19867485761642456,True,0.34661668968238313,0.34537704800100716,0.9982845558039195,0.513201496525922,0.5273288505069235,0.3637953840906782,19204,36399,278793,92766,33.27414963790339
30,5,0.01,random_forest,200,6,0.4,0.5285440092613374,True,0.34744166860955183,0.3456630127616682,0.9982845558039195,0.5135171270422761,0.5358454031202198,0.37295695299333853,19204,36353,278793,92766,33.27414963790339
30,5,0.01,random_forest,200,6,0.3,0.5285440092613375,True,0.34744166860955183,0.3456630127616682,0.9982845558039195,0.5135171270422761,0.5358454031202198,0.37295695299333853,19204,36353,278793,92766,33.27414963790339
30,2,0.015,xgboost,200,8,0.4,0.10632201284170151,True,0.20081063146756578,0.1986218807908893,0.9982819423094312,0.33132258935806247,0.5318530181720053,0.21675460345818864,11040,44543,278793,53325,19.127094295767826
30,2,0.015,xgboost,200,8,0.3,0.10632201284170151,True,0.20081063146756578,0.1986218807908893,0.9982819423094312,0.33132258935806247,0.5318530181720053,0.21675460345818864,11040,44543,278793,53325,19.127094295767826
20,5,0.02,xgboost,200,6,0.3,0.22563453018665314,True,0.24015600790725009,0.23821858587302155,0.9982781853570893,0.38464866735894776,0.5378711131071692,0.26346010890705673,13335,42643,280753,63831,22.735643074161274
20,5,0.02,xgboost,200,6,0.4,0.22563453018665314,True,0.24015600790725009,0.23821858587302155,0.9982781853570893,0.38464866735894776,0.5378711131071692,0.26346010890705673,13335,42643,280753,63831,22.735643074161274
15,3,0.01,random_forest,100,6,0.3,0.49943900930513563,True,0.31112570323176036,0.30826987212641116,0.9982673982096448,0.4710707764423732,0.5295593826861862,0.32731920715177876,17285,38786,281733,83625,29.68235882910415
15,3,0.01,random_forest,100,6,0.4,0.49943900930513563,True,0.31112570323176036,0.30826987212641116,0.9982673982096448,0.4710707764423732,0.5295593826861862,0.32731920715177876,17285,38786,281733,83625,29.68235882910415
20,3,0.01,xgboost,100,10,0.3,0.18174242973327637,True,0.30970062866200065,0.30802215472574596,0.9982050836662614,0.4707745661582993,0.5177677312619717,0.3196304865078339,17240,38730,280753,83402,29.70653919993731
20,3,0.01,xgboost,100,10,0.4,0.18174242973327637,True,0.30970062866200065,0.30802215472574596,0.9982050836662614,0.4707745661582993,0.5177677312619717,0.3196304865078339,17240,38730,280753,83402,29.70653919993731
30,3,0.02,xgboost,200,8,0.3,0.1035732701420784,True,0.18935059810972218,0.18695002789224596,0.9981744811683321,0.3149183831219024,0.5355503801919035,0.20585440200738173,10389,45182,278793,49851,17.881008490170125
30,3,0.02,xgboost,200,8,0.4,0.1035732701420784,True,0.18935059810972218,0.18695002789224596,0.9981744811683321,0.3149183831219024,0.5355503801919035,0.20585440200738173,10389,45182,278793,49851,17.881008490170125
15,2,0.01,random_forest,200,8,0.3,0.43483003073937565,True,0.2745132837595613,0.27210363137450555,0.9981698150205895,0.4276333291328881,0.5408699358333335,0.29808789074118497,15271,40851,281733,73834,26.207082592383568
15,2,0.01,random_forest,200,8,0.4,0.43483003073937576,True,0.2745132837595613,0.27210363137450555,0.9981698150205895,0.4276333291328881,0.5408699358333335,0.29808789074118497,15271,40851,281733,73834,26.207082592383568
15,3,0.01,random_forest,200,10,0.3,0.4573847027092834,True,0.31112570323176036,0.30825619348279737,0.9981518914236212,0.4710419448911177,0.5272580833887262,0.326435033562143,17283,38784,281733,83625,29.68235882910415
15,3,0.01,random_forest,200,10,0.4,0.4573847027092834,True,0.31112570323176036,0.30825619348279737,0.9981518914236212,0.4710419448911177,0.5272580833887262,0.326435033562143,17283,38784,281733,83625,29.68235882910415
15,3,0.01,xgboost,100,10,0.4,0.22856415808200836,True,0.3097059293307541,0.30781013447323896,0.9980941380306093,0.47051456575006806,0.5169901295142625,0.32158810299512636,17282,38863,281733,83625,29.68235882910415
15,3,0.01,xgboost,100,10,0.3,0.22856415808200836,True,0.3097059293307541,0.30781013447323896,0.9980941380306093,0.47051456575006806,0.5169901295142625,0.32158810299512636,17282,38863,281733,83625,29.68235882910415
30,5,0.01,random_forest,100,6,0.4,0.5276656192903532,True,0.34765688050359583,0.34571546896663485,0.9980766231740916,0.5135474897691711,0.5361490040033009,0.37436906839794,19200,36337,278793,92766,33.27414963790339
30,5,0.01,random_forest,100,6,0.3,0.5276656192903532,True,0.34765688050359583,0.34571546896663485,0.9980766231740916,0.5135474897691711,0.5361490040033009,0.37436906839794,19200,36337,278793,92766,33.27414963790339
