window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
15,6,0.002,random_forest,150,8,0.52,0.5222019944228954,True,0.535250495817884,0.520179932525303,0.0767797860568056,0.1338090416726934,0.529219359126187,0.4914051441435248,0.520179932525303,4163,3840,579848,275286,47.47554531532401
15,6,0.002,random_forest,100,8,0.52,0.5224702227916168,True,0.5351556437009571,0.5200102616726526,0.07476945776466248,0.1307404540763674,0.5287810742558807,0.4910403455536152,0.5200102616726526,4054,3742,579848,275286,47.47554531532401
15,5,0.002,random_forest,150,10,0.52,0.5228818503129544,True,0.5388290075019402,0.5200336228635473,0.06903734563309032,0.1218927527665583,0.5285349258252486,0.4868258013214826,0.5200336228635473,3712,3426,579848,273130,47.10372373449594
21,5,0.002,random_forest,100,12,0.52,0.5295811231802252,True,0.5390553254899243,0.520124716553288,0.06861223803024921,0.12123214138244282,0.524474000128139,0.4844633843494139,0.520124716553288,3670,3386,577127,271782,47.092234464857825
21,5,0.002,random_forest,150,12,0.52,0.5286795745028028,True,0.5389946805745672,0.5200115590232626,0.06728486230813813,0.11915245820228439,0.526428298119783,0.4852368048103891,0.5200115590232626,3599,3322,577127,271782,47.092234464857825
18,6,0.002,random_forest,150,8,0.52,0.5274324076828725,True,0.5349530674687548,0.5200239091452481,0.06435744271632793,0.11453961984695137,0.5265217450573635,0.48885289183958813,0.5200239091452481,3480,3212,578489,274611,47.47039269545316
21,5,0.002,random_forest,150,10,0.52,0.527247401638638,True,0.5388907178625266,0.5200544876645982,0.06423750677709436,0.11435037273695421,0.526681554117499,0.4856202237242052,0.5200544876645982,3436,3171,577127,271782,47.092234464857825
21,6,0.002,random_forest,150,8,0.52,0.5276607204368943,True,0.5349921161610036,0.5201753060299229,0.06381045957620363,0.11367614518313023,0.5266099455566249,0.49007265009866174,0.5201753060299229,3442,3175,577127,273969,47.471180520058844
21,6,0.002,random_forest,100,8,0.52,0.5280968868677769,True,0.5349834526016669,0.5201759708737864,0.06356945551621215,0.1132935754051509,0.526579642493292,0.48997280386878406,0.5201759708737864,3429,3163,577127,273969,47.471180520058844
15,6,0.002,random_forest,150,12,0.52,0.5289316895779027,True,0.5347417435543675,0.52,0.0632976761342678,0.11285761262742519,0.5272371633336669,0.490022636296699,0.52,3432,3168,579848,275286,47.47554531532401
18,6,0.002,random_forest,150,12,0.52,0.5314479208934592,True,0.5349012083182078,0.5200920245398774,0.06271151961237587,0.11192712029442345,0.5253381611043504,0.48818794430956003,0.5200920245398774,3391,3129,578489,274611,47.47039269545316
