window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
20,20,0.002,xgboost,150,10,0.2,0.1348333,True,0.5006614271262937,0.5006031597789711,0.9999611348620288,0.6671939423800015,0.5150650608828123,0.5135686713453056,0.5006031597789711,25729,25667,257017,128635,50.04921853418256
20,20,0.002,xgboost,150,10,0.3,0.1348333,True,0.5006614271262937,0.5006031597789711,0.9999611348620288,0.6671939423800015,0.5150650608828123,0.5135686713453056,0.5006031597789711,25729,25667,257017,128635,50.04921853418256
20,20,0.002,xgboost,150,10,0.4,0.1348333,True,0.5006614271262937,0.5006031597789711,0.9999611348620288,0.6671939423800015,0.5150650608828123,0.5135686713453056,0.5006031597789711,25729,25667,257017,128635,50.04921853418256
20,20,0.002,xgboost,25,10,0.2,0.40926835,True,0.5006225196482764,0.5005837257267385,0.9998834045860863,0.667159379700223,0.5150585258356587,0.5142421742320272,0.5005837257267385,25727,25667,257017,128635,50.04921853418256
20,20,0.002,xgboost,25,10,0.3,0.40926835,True,0.5006225196482764,0.5005837257267385,0.9998834045860863,0.667159379700223,0.5150585258356587,0.5142421742320272,0.5005837257267385,25727,25667,257017,128635,50.04921853418256
20,20,0.002,xgboost,25,10,0.4,0.40926835,True,0.5006225196482764,0.5005837257267385,0.9998834045860863,0.667159379700223,0.5150585258356587,0.5142421742320272,0.5005837257267385,25727,25667,257017,128635,50.04921853418256
20,20,0.002,xgboost,100,10,0.2,0.17168649,True,0.5005836121702592,0.5005642242888828,0.9999222697240575,0.6671507105072088,0.5150795993569526,0.5148225802382111,0.5005642242888828,25728,25670,257017,128635,50.04921853418256
20,20,0.002,xgboost,100,10,0.3,0.17168649,True,0.5005836121702592,0.5005642242888828,0.9999222697240575,0.6671507105072088,0.5150795993569526,0.5148225802382111,0.5005642242888828,25728,25670,257017,128635,50.04921853418256
20,20,0.002,xgboost,100,10,0.4,0.17168649,True,0.5005836121702592,0.5005642242888828,0.9999222697240575,0.6671507105072088,0.5150795993569526,0.5148225802382111,0.5005642242888828,25728,25670,257017,128635,50.04921853418256
20,20,0.002,xgboost,50,10,0.2,0.30674505,True,0.5005641584312505,0.5005544639209354,0.9999611348620288,0.6671506916803879,0.5156919795973314,0.5152631640212809,0.5005544639209354,25729,25672,257017,128635,50.04921853418256
20,20,0.002,xgboost,50,10,0.3,0.30674505,True,0.5005641584312505,0.5005544639209354,0.9999611348620288,0.6671506916803879,0.5156919795973314,0.5152631640212809,0.5005544639209354,25729,25672,257017,128635,50.04921853418256
20,20,0.002,xgboost,50,10,0.4,0.30674505,True,0.5005641584312505,0.5005544639209354,0.9999611348620288,0.6671506916803879,0.5156919795973314,0.5152631640212809,0.5005544639209354,25729,25672,257017,128635,50.04921853418256
