window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
20,20,0.002,xgboost,100,10,0.3,0.07598185539245605,True,0.5058870011853023,0.5057993637495307,0.9999609359740614,0.671792987612849,0.5250412732331365,0.5303209281947523,0.5057993637495307,25598,25011,253097,127692,50.45180306364754
20,20,0.002,xgboost,100,10,0.4,0.07598185539245605,True,0.5058870011853023,0.5057993637495307,0.9999609359740614,0.671792987612849,0.5250412732331365,0.5303209281947523,0.5057993637495307,25598,25011,253097,127692,50.45180306364754
20,20,0.002,random_forest,100,10,0.3,0.05270076145519877,True,0.5057092058474911,0.5057092058474911,1.0,0.6717222739736811,0.5267229076542461,0.5307413503915662,0.5057092058474911,25599,25021,253097,127692,50.45180306364754
20,20,0.002,random_forest,100,10,0.4,0.05270076145519878,True,0.5057092058474911,0.5057092058474911,1.0,0.6717222739736811,0.5267229076542461,0.5307413503915662,0.5057092058474911,25599,25021,253097,127692,50.45180306364754
20,14,0.002,random_forest,100,10,0.4,0.2059143018629282,True,0.5027459502173054,0.5025014336279686,0.9995280050346129,0.6687808408447924,0.5287878136105194,0.5312872761937035,0.5025014336279686,25412,25159,253097,126879,50.130582345899
20,14,0.002,random_forest,100,10,0.3,0.20591430186292822,True,0.5027459502173054,0.5025014336279686,0.9995280050346129,0.6687808408447924,0.5287878136105194,0.5312872761937035,0.5025014336279686,25412,25159,253097,126879,50.130582345899
20,14,0.002,xgboost,100,10,0.4,0.104310542345047,True,0.502350849466614,0.5023017801750539,0.9999606670862178,0.6687007641016873,0.527178743696618,0.5318101326170281,0.5023017801750539,25423,25190,253097,126879,50.130582345899
20,14,0.002,xgboost,100,10,0.3,0.104310542345047,True,0.502350849466614,0.5023017801750539,0.9999606670862178,0.6687007641016873,0.527178743696618,0.5318101326170281,0.5023017801750539,25423,25190,253097,126879,50.130582345899
20,8,0.002,random_forest,100,10,0.3,0.18301533732652178,True,0.48826550770446464,0.48817357282589363,0.9999190512810134,0.6560533234192846,0.5246010733935088,0.5151891558604442,0.48817357282589363,24705,25902,253097,124232,49.084738262405324
20,8,0.002,random_forest,100,10,0.4,0.18301533732652178,True,0.48826550770446464,0.48817357282589363,0.9999190512810134,0.6560533234192846,0.5246010733935088,0.5151891558604442,0.48817357282589363,24705,25902,253097,124232,49.084738262405324
20,8,0.002,xgboost,100,10,0.4,0.04350930452346802,True,0.4880877123666535,0.4880877123666535,1.0,0.6559932029683911,0.518377499057604,0.5078071902065127,0.4880877123666535,24707,25913,253097,124232,49.084738262405324
20,8,0.002,xgboost,100,10,0.3,0.04350930452346802,True,0.4880877123666535,0.4880877123666535,1.0,0.6559932029683911,0.518377499057604,0.5078071902065127,0.4880877123666535,24707,25913,253097,124232,49.084738262405324
20,20,0.005,random_forest,100,10,0.3,0.1707960246009731,True,0.4810746740418807,0.47978174603174606,0.9979777135782089,0.6480235830095136,0.5341555842651663,0.5112596612502149,0.47978174603174606,24181,26219,253097,121977,48.19377550899458
20,20,0.005,random_forest,100,10,0.4,0.1707960246009731,True,0.4810746740418807,0.47978174603174606,0.9979777135782089,0.6480235830095136,0.5341555842651663,0.5112596612502149,0.47978174603174606,24181,26219,253097,121977,48.19377550899458
20,20,0.005,xgboost,100,10,0.3,0.026760146021842957,True,0.47868431450019755,0.4786740156858097,1.0,0.6474368395035338,0.530659291396693,0.5053732157502608,0.4786740156858097,24230,26389,253097,121977,48.19377550899458
20,20,0.005,xgboost,100,10,0.4,0.026760146021842957,True,0.47868431450019755,0.4786740156858097,1.0,0.6474368395035338,0.530659291396693,0.5053732157502608,0.4786740156858097,24230,26389,253097,121977,48.19377550899458
20,14,0.005,random_forest,100,10,0.3,0.2635985405235055,True,0.4752666930067167,0.47234544219318225,0.9934857527107674,0.6402762730227519,0.5356839196843661,0.5040362149275132,0.47234544219318225,23639,26407,253097,119899,47.37274641738148
20,14,0.005,random_forest,100,10,0.4,0.2635985405235056,True,0.4752666930067167,0.47234544219318225,0.9934857527107674,0.6402762730227519,0.5356839196843661,0.5040362149275132,0.47234544219318225,23639,26407,253097,119899,47.37274641738148
20,14,0.005,xgboost,100,10,0.4,0.33550941944122314,True,0.4746740418806796,0.47202335719713634,0.9920147936454569,0.6396747967479675,0.5302193884584075,0.5012322905053804,0.47202335719713634,23604,26402,253097,119899,47.37274641738148
20,14,0.005,xgboost,100,10,0.3,0.33550941944122314,True,0.4746740418806796,0.47202335719713634,0.9920147936454569,0.6396747967479675,0.5302193884584075,0.5012322905053804,0.47202335719713634,23604,26402,253097,119899,47.37274641738148
20,20,0.008,random_forest,100,10,0.3,0.31501398445307355,True,0.4643026471750296,0.4582653040656306,0.9895107938718662,0.6264207089423726,0.5435058290868098,0.4925854995861375,0.4582653040656306,22735,26876,253097,116414,45.995803980292145
20,20,0.008,random_forest,100,10,0.4,0.31501398445307355,True,0.4643026471750296,0.4582653040656306,0.9895107938718662,0.6264207089423726,0.5435058290868098,0.4925854995861375,0.4582653040656306,22735,26876,253097,116414,45.995803980292145
20,20,0.008,xgboost,100,10,0.3,0.2432112842798233,True,0.4603713947056499,0.456605207375115,0.9937761142061281,0.6257159299553314,0.5417068672363988,0.4892795608364646,0.456605207375115,22833,27173,253097,116414,45.995803980292145
20,20,0.008,xgboost,100,10,0.4,0.2432112842798233,True,0.4603713947056499,0.456605207375115,0.9937761142061281,0.6257159299553314,0.5417068672363988,0.4892795608364646,0.456605207375115,22833,27173,253097,116414,45.995803980292145
20,8,0.005,random_forest,100,10,0.4,0.3125870966568928,True,0.45885025681548797,0.4502089842957432,0.98683566822326,0.6183277368296387,0.5415147060700657,0.48166387038086045,0.4502089842957432,22189,27097,253097,114808,45.36126465347278
20,8,0.005,random_forest,100,10,0.3,0.3125870966568928,True,0.45885025681548797,0.4502089842957432,0.98683566822326,0.6183277368296387,0.5415147060700657,0.48166387038086045,0.4502089842957432,22189,27097,253097,114808,45.36126465347278
20,8,0.005,xgboost,100,10,0.4,0.32828834652900696,True,0.45258790991702885,0.44751381215469616,0.9906604402935291,0.6165236645446996,0.5398876576643971,0.4787381085235413,0.44751381215469616,22275,27500,253097,114808,45.36126465347278
20,8,0.005,xgboost,100,10,0.3,0.32828834652900696,True,0.45258790991702885,0.44751381215469616,0.9906604402935291,0.6165236645446996,0.5398876576643971,0.4787381085235413,0.44751381215469616,22275,27500,253097,114808,45.36126465347278
20,14,0.008,random_forest,100,10,0.3,0.3156716089543105,True,0.45487949427103913,0.4458376448150628,0.9873736239047405,0.6142964971625059,0.5490047188329524,0.48247093501992716,0.4458376448150628,21974,27313,253097,113066,44.67299098764505
