window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
20,20,0.002,random_forest,100,10,0.4,0.05270076145519878,True,0.5057092058474911,0.5057092058474911,1.0,0.6717222739736811,0.5267229076542461,0.5307413503915662,0.5057092058474911,25599,25021,253097,127692,50.45180306364754
20,20,0.002,random_forest,100,10,0.3,0.05270076145519877,True,0.5057092058474911,0.5057092058474911,1.0,0.6717222739736811,0.5267229076542461,0.5307413503915662,0.5057092058474911,25599,25021,253097,127692,50.45180306364754
20,14,0.002,random_forest,100,10,0.3,0.2059143018629282,True,0.5027459502173054,0.5025014336279686,0.9995280050346129,0.6687808408447924,0.5287878136105194,0.5312872761937035,0.5025014336279686,25412,25159,253097,126879,50.130582345899
20,14,0.002,random_forest,100,10,0.4,0.20591430186292822,True,0.5027459502173054,0.5025014336279686,0.9995280050346129,0.6687808408447924,0.5287878136105194,0.5312872761937035,0.5025014336279686,25412,25159,253097,126879,50.130582345899
20,8,0.002,random_forest,100,10,0.3,0.1830153373265218,True,0.48826550770446464,0.48817357282589363,0.9999190512810134,0.6560533234192846,0.5246010733935088,0.5151891558604442,0.48817357282589363,24705,25902,253097,124232,49.084738262405324
20,8,0.002,random_forest,100,10,0.4,0.1830153373265218,True,0.48826550770446464,0.48817357282589363,0.9999190512810134,0.6560533234192846,0.5246010733935088,0.5151891558604442,0.48817357282589363,24705,25902,253097,124232,49.084738262405324
20,20,0.005,random_forest,100,10,0.4,0.17079602460097307,True,0.4810746740418807,0.47978174603174606,0.9979777135782089,0.6480235830095136,0.5341555842651663,0.5112596612502149,0.47978174603174606,24181,26219,253097,121977,48.19377550899458
20,20,0.005,random_forest,100,10,0.3,0.17079602460097307,True,0.4810746740418807,0.47978174603174606,0.9979777135782089,0.6480235830095136,0.5341555842651663,0.5112596612502149,0.47978174603174606,24181,26219,253097,121977,48.19377550899458
20,14,0.005,random_forest,100,10,0.4,0.2635985405235056,True,0.4752666930067167,0.47234544219318225,0.9934857527107674,0.6402762730227519,0.5356839196843661,0.5040362149275132,0.47234544219318225,23639,26407,253097,119899,47.37274641738148
20,14,0.005,random_forest,100,10,0.3,0.2635985405235056,True,0.4752666930067167,0.47234544219318225,0.9934857527107674,0.6402762730227519,0.5356839196843661,0.5040362149275132,0.47234544219318225,23639,26407,253097,119899,47.37274641738148
20,20,0.008,random_forest,100,10,0.3,0.31501398445307355,True,0.4643026471750296,0.4582653040656306,0.9895107938718662,0.6264207089423726,0.5435058290868098,0.4925854995861375,0.4582653040656306,22735,26876,253097,116414,45.995803980292145
20,20,0.008,random_forest,100,10,0.4,0.3150139844530735,True,0.4643026471750296,0.4582653040656306,0.9895107938718662,0.6264207089423726,0.5435058290868098,0.4925854995861375,0.4582653040656306,22735,26876,253097,116414,45.995803980292145
20,8,0.005,random_forest,100,10,0.4,0.31258709665689277,True,0.45885025681548797,0.4502089842957432,0.98683566822326,0.6183277368296387,0.5415147060700657,0.48166387038086045,0.4502089842957432,22189,27097,253097,114808,45.36126465347278
20,8,0.005,random_forest,100,10,0.3,0.3125870966568928,True,0.45885025681548797,0.4502089842957432,0.98683566822326,0.6183277368296387,0.5415147060700657,0.48166387038086045,0.4502089842957432,22189,27097,253097,114808,45.36126465347278
20,14,0.008,random_forest,100,10,0.3,0.3156716089543105,True,0.45487949427103913,0.4458376448150628,0.9873736239047405,0.6142964971625059,0.5490047188329524,0.48247093501992716,0.4458376448150628,21974,27313,253097,113066,44.67299098764505
20,14,0.008,random_forest,100,10,0.4,0.31567160895431057,True,0.45487949427103913,0.4458376448150628,0.9873736239047405,0.6142964971625059,0.5490047188329524,0.48247093501992716,0.4458376448150628,21974,27313,253097,113066,44.67299098764505
20,8,0.008,random_forest,100,10,0.4,0.33139025179362036,True,0.4305610430659818,0.4133023466260823,0.985387859174267,0.582349276265268,0.5600564596369019,0.4509526354329467,0.4133023466260823,20096,28527,253097,105548,41.702588335697385
20,8,0.008,random_forest,100,10,0.3,0.33139025179362036,True,0.4305610430659818,0.4133023466260823,0.985387859174267,0.582349276265268,0.5600564596369019,0.4509526354329467,0.4133023466260823,20096,28527,253097,105548,41.702588335697385
