window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
40,20,0.002,xgboost,200,10,0.2,0.021780241280794144,True,0.5038127472168984,0.5037823950410864,1.0,0.6700203389830508,0.5562521799410368,0.5497430802313087,0.5037823950410864,24707,24336,245229,123579,50.39330584881886
40,20,0.002,xgboost,400,10,0.3,0.008141680620610714,True,0.5037923581943482,0.5037721229915993,1.0,0.6700112540846904,0.5598284618519633,0.5532218449655011,0.5037721229915993,24707,24337,245229,123579,50.39330584881886
40,20,0.002,xgboost,400,10,0.2,0.008141680620610714,True,0.5037923581943482,0.5037721229915993,1.0,0.6700112540846904,0.5598284618519633,0.5532218449655011,0.5037721229915993,24707,24337,245229,123579,50.39330584881886
40,20,0.002,xgboost,400,10,0.4,0.008141680620610714,True,0.5037923581943482,0.5037721229915993,1.0,0.6700112540846904,0.5598284618519633,0.5532218449655011,0.5037721229915993,24707,24337,245229,123579,50.39330584881886
30,10,0.002,random_forest,400,10,0.4,0.23271656478434077,True,0.49594670519303313,0.49547520411856977,0.9987028779894609,0.662347438034303,0.5469550977617255,0.5385114048122717,0.49547520411856977,24638,25088,249177,123447,49.541891908161666
30,10,0.002,random_forest,400,10,0.3,0.23271656478434075,True,0.49594670519303313,0.49547520411856977,0.9987028779894609,0.662347438034303,0.5469550977617255,0.5385114048122717,0.49547520411856977,24638,25088,249177,123447,49.541891908161666
30,10,0.002,random_forest,400,10,0.2,0.23271656478434075,True,0.49594670519303313,0.49547520411856977,0.9987028779894609,0.662347438034303,0.5469550977617255,0.5385114048122717,0.49547520411856977,24638,25088,249177,123447,49.541891908161666
30,10,0.002,random_forest,200,10,0.3,0.17148570922969733,True,0.49526446745324665,0.4951427080406246,0.9999594649371707,0.6623261558288138,0.547284538970921,0.5388717061873066,0.4951427080406246,24669,25153,249177,123447,49.541891908161666
30,10,0.002,random_forest,200,10,0.2,0.17148570922969728,True,0.49526446745324665,0.4951427080406246,0.9999594649371707,0.6623261558288138,0.547284538970921,0.5388717061873066,0.4951427080406246,24669,25153,249177,123447,49.541891908161666
30,10,0.002,random_forest,200,10,0.4,0.17148570922969725,True,0.49526446745324665,0.4951427080406246,0.9999594649371707,0.6623261558288138,0.547284538970921,0.5388717061873066,0.4951427080406246,24669,25153,249177,123447,49.541891908161666
20,10,0.002,random_forest,400,10,0.2,0.23367411468220312,True,0.4955946266297906,0.49517405063291137,0.9996406468356958,0.662284240460287,0.5252345145307362,0.5204381287409049,0.49517405063291137,25036,25524,253097,125370,49.53436824616649
20,10,0.002,random_forest,400,10,0.3,0.23367411468220312,True,0.4955946266297906,0.49517405063291137,0.9996406468356958,0.662284240460287,0.5252345145307362,0.5204381287409049,0.49517405063291137,25036,25524,253097,125370,49.53436824616649
20,10,0.002,random_forest,400,10,0.4,0.23367411468220312,True,0.4955946266297906,0.49517405063291137,0.9996406468356958,0.662284240460287,0.5252345145307362,0.5204381287409049,0.49517405063291137,25036,25524,253097,125370,49.53436824616649
20,10,0.002,random_forest,200,10,0.3,0.22321258257901735,True,0.49541683129197944,0.49508747652466145,0.9999600718706328,0.6622768742562475,0.5237825029316732,0.5194071249827555,0.49508747652466145,25044,25541,253097,125370,49.53436824616649
20,10,0.002,random_forest,200,10,0.4,0.22321258257901735,True,0.49541683129197944,0.49508747652466145,0.9999600718706328,0.6622768742562475,0.5237825029316732,0.5194071249827555,0.49508747652466145,25044,25541,253097,125370,49.53436824616649
20,10,0.002,random_forest,200,10,0.2,0.22321258257901735,True,0.49541683129197944,0.49508747652466145,0.9999600718706328,0.6622768742562475,0.5237825029316732,0.5194071249827555,0.49508747652466145,25044,25541,253097,125370,49.53436824616649
30,10,0.002,xgboost,200,10,0.2,0.006153555121272802,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5395041738422339,0.5301853165945872,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
30,10,0.002,xgboost,400,10,0.3,0.004110528621822596,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5419771573662111,0.5313596192911978,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
30,10,0.002,xgboost,400,10,0.4,0.004110528621822596,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5419771573662111,0.5313596192911978,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
30,10,0.002,xgboost,400,10,0.2,0.004110528621822596,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5419771573662111,0.5313596192911978,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
30,10,0.002,xgboost,200,10,0.4,0.006153555121272802,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5395041738422339,0.5301853165945872,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
30,10,0.002,xgboost,200,10,0.3,0.006153555121272802,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5395041738422339,0.5301853165945872,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
40,10,0.002,random_forest,400,10,0.2,0.2011457679053874,True,0.49586153469787164,0.49535116578458016,0.9986405207217599,0.6622228900028684,0.5510326259265161,0.5399252202588087,0.49535116578458016,24241,24696,245257,121567,49.56718870409407
40,10,0.002,random_forest,400,10,0.3,0.2011457679053874,True,0.49586153469787164,0.49535116578458016,0.9986405207217599,0.6622228900028684,0.5510326259265161,0.5399252202588087,0.49535116578458016,24241,24696,245257,121567,49.56718870409407
40,10,0.002,random_forest,400,10,0.4,0.20114576790538738,True,0.49586153469787164,0.49535116578458016,0.9986405207217599,0.6622228900028684,0.5510326259265161,0.5399252202588087,0.49535116578458016,24241,24696,245257,121567,49.56718870409407
40,10,0.002,random_forest,200,10,0.3,0.1908125125921848,True,0.4956372828834706,0.4952412074670152,0.9989288951141139,0.6621879949751488,0.5510986002601013,0.5395549337356251,0.4952412074670152,24248,24714,245257,121567,49.56718870409407
40,10,0.002,random_forest,200,10,0.2,0.19081251259218482,True,0.4956372828834706,0.4952412074670152,0.9989288951141139,0.6621879949751488,0.5510986002601013,0.5395549337356251,0.4952412074670152,24248,24714,245257,121567,49.56718870409407
40,10,0.002,random_forest,200,10,0.4,0.1908125125921848,True,0.4956372828834706,0.4952412074670152,0.9989288951141139,0.6621879949751488,0.5510986002601013,0.5395549337356251,0.4952412074670152,24248,24714,245257,121567,49.56718870409407
40,10,0.002,xgboost,400,10,0.4,0.008079173043370247,True,0.4948625947973579,0.4948625947973579,1.0,0.6620843902572076,0.5526074216807465,0.5432445371244294,0.4948625947973579,24274,24778,245257,121567,49.56718870409407
40,10,0.002,xgboost,400,10,0.3,0.008079173043370247,True,0.4948625947973579,0.4948625947973579,1.0,0.6620843902572076,0.5526074216807465,0.5432445371244294,0.4948625947973579,24274,24778,245257,121567,49.56718870409407
40,10,0.002,xgboost,400,10,0.2,0.008079173043370247,True,0.4948625947973579,0.4948625947973579,1.0,0.6620843902572076,0.5526074216807465,0.5432445371244294,0.4948625947973579,24274,24778,245257,121567,49.56718870409407
40,10,0.002,xgboost,200,10,0.4,0.022681768983602524,True,0.4948625947973579,0.4948625947973579,1.0,0.6620843902572076,0.5487790698150005,0.5407459377372735,0.4948625947973579,24274,24778,245257,121567,49.56718870409407
40,10,0.002,xgboost,200,10,0.3,0.022681768983602524,True,0.4948625947973579,0.4948625947973579,1.0,0.6620843902572076,0.5487790698150005,0.5407459377372735,0.4948625947973579,24274,24778,245257,121567,49.56718870409407
40,10,0.002,xgboost,200,10,0.2,0.022681768983602524,True,0.4948625947973579,0.4948625947973579,1.0,0.6620843902572076,0.5487790698150005,0.5407459377372735,0.4948625947973579,24274,24778,245257,121567,49.56718870409407
20,10,0.002,xgboost,400,10,0.4,0.012462170794606209,True,0.4947846700908732,0.4947746893458978,1.0,0.6620057094523155,0.5265019075146652,0.5208222688884412,0.4947746893458978,25045,25574,253097,125370,49.53436824616649
20,10,0.002,xgboost,400,10,0.3,0.012462170794606209,True,0.4947846700908732,0.4947746893458978,1.0,0.6620057094523155,0.5265019075146652,0.5208222688884412,0.4947746893458978,25045,25574,253097,125370,49.53436824616649
20,10,0.002,xgboost,400,10,0.2,0.012462170794606209,True,0.4947846700908732,0.4947746893458978,1.0,0.6620057094523155,0.5265019075146652,0.5208222688884412,0.4947746893458978,25045,25574,253097,125370,49.53436824616649
20,10,0.002,xgboost,200,10,0.4,0.01891317032277584,True,0.4947649150533386,0.4947649150533386,1.0,0.6619969602854688,0.5261835370819328,0.521313496420737,0.4947649150533386,25045,25575,253097,125370,49.53436824616649
20,10,0.002,xgboost,200,10,0.3,0.01891317032277584,True,0.4947649150533386,0.4947649150533386,1.0,0.6619969602854688,0.5261835370819328,0.521313496420737,0.4947649150533386,25045,25575,253097,125370,49.53436824616649
20,10,0.002,xgboost,200,10,0.2,0.01891317032277584,True,0.4947649150533386,0.4947649150533386,1.0,0.6619969602854688,0.5261835370819328,0.521313496420737,0.4947649150533386,25045,25575,253097,125370,49.53436824616649
