window_size,horizon,take_profit,stop_loss,classifier,n_estimators,max_depth,min_precision,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
21,9,0.01,0.005,random_forest,200,12,0.4,0.5201074703699176,True,0.5906306155710644,0.4000026984362562,0.3566127383171949,0.3770635667590873,0.5696843719521193,0.39753039637064297,0.4000026984362562,29647,44470,1196448,422750,35.33375458022413
21,9,0.015,0.005,xgboost,200,12,0.35,0.6611226201057434,True,0.6054160223995988,0.35,0.3903180212014134,0.3690611426662212,0.5739409555605595,0.3510333230367702,0.35,27615,51285,1196448,358103,29.930510979164993
30,9,0.015,0.005,random_forest,200,12,0.35,0.5129665347257425,True,0.6066112295843902,0.35,0.38464819369606323,0.3665070409179271,0.5744083806853533,0.34740247253736317,0.35,27055,50245,1188735,356148,29.960251864376836
21,9,0.015,0.005,random_forest,200,12,0.35,0.5136346516462666,True,0.6108320447991976,0.35,0.3689469964664311,0.359223835409069,0.5733157397075948,0.34595009548566247,0.35,26103,48477,1196448,358103,29.930510979164993
21,9,0.015,0.008,random_forest,200,8,0.4,0.5170519130381716,True,0.5872748547787204,0.4000028980467165,0.3249214326910628,0.35857401718505433,0.5604185461683843,0.39589236218779295,0.4000028980467165,27605,41407,1196448,430187,35.95534448634625
30,9,0.015,0.008,random_forest,200,8,0.4,0.5179237615311851,True,0.5880705119307499,0.4000029648516833,0.3195372080905689,0.35527086720956413,0.5595862144180043,0.3962405060082212,0.4000029648516833,26983,40474,1188735,427784,35.98648984004004
21,9,0.01,0.005,random_forest,200,8,0.4,0.5227057232182807,True,0.6007020769777258,0.4000032223242625,0.2986347507066819,0.34196498670817205,0.5634497064815035,0.3908791503644439,0.4000032223242625,24827,37240,1196448,422750,35.33375458022413
30,9,0.01,0.005,random_forest,200,8,0.4,0.5230790041862807,True,0.601319890471804,0.4,0.29317623719259195,0.3383569389279407,0.5628718841739384,0.3907525241997651,0.4,24236,36354,1188735,420475,35.371634552696776
30,9,0.015,0.005,random_forest,200,8,0.35,0.5157355712044179,True,0.6277345245155564,0.35,0.30134921876110726,0.3238576896338342,0.5687803429305494,0.34130754964139215,0.35,21196,39364,1188735,356148,29.960251864376836
21,9,0.015,0.005,random_forest,200,8,0.35,0.5172309381500504,True,0.636767102678758,0.3500018554941181,0.2666148409893993,0.3026700041718815,0.5682915186379301,0.34070896914929505,0.3500018554941181,18863,35031,1196448,358103,29.930510979164993
30,9,0.015,0.005,xgboost,200,8,0.4,0.7364065647125244,True,0.6847152645459249,0.4000086553858138,0.13141021084208881,0.19782971619365608,0.5832043850906327,0.35732540910419497,0.4000086553858138,9243,13864,1188735,356148,29.960251864376836
30,9,0.015,0.005,xgboost,200,12,0.4,0.7305626273155212,True,0.686393519161125,0.4,0.12005061347512688,0.1846752763896027,0.578310159524298,0.3563740245447449,0.4,8444,12666,1188735,356148,29.960251864376836
21,9,0.015,0.005,xgboost,200,8,0.4,0.7373130321502686,True,0.6866354632454345,0.4000094442083392,0.11973144876325088,0.18429841069544312,0.5802587238729962,0.3543306124157331,0.4000094442083392,8471,12706,1196448,358103,29.930510979164993
21,9,0.015,0.005,xgboost,200,12,0.4,0.7400166392326355,True,0.6904843495340381,0.4000120685493604,0.09369611307420495,0.1518288632876022,0.5739409555605595,0.3510333230367702,0.4000120685493604,6629,9943,1196448,358103,29.930510979164993
30,9,0.015,0.005,random_forest,200,12,0.4,0.5393547221463565,True,0.6968247759172566,0.40002295684113864,0.04954718000483387,0.08817315842072639,0.5744083806853533,0.3474024725373631,0.40002295684113864,3485,5227,1188735,356148,29.960251864376836
21,9,0.015,0.005,random_forest,200,12,0.4,0.541185959610275,True,0.6974466128964855,0.4,0.04658657243816255,0.08345360172173692,0.5733157397075948,0.34595009548566247,0.4,3296,4944,1196448,358103,29.930510979164993
21,9,0.015,0.005,random_forest,200,8,0.4,0.5367883800840666,True,0.6998077646370513,0.4000369208048735,0.030628975265017667,0.05690128270773432,0.5682915186379301,0.34070896914929505,0.4000369208048735,2167,3250,1196448,358103,29.930510979164993
30,9,0.015,0.005,random_forest,200,8,0.4,0.5360927699532267,True,0.7002065220591638,0.4,0.02667159531967528,0.05000866354778946,0.5687803429305494,0.34130754964139215,0.4,1876,2814,1188735,356148,29.960251864376836
