window_size,horizon,take_profit,stop_loss,classifier,n_estimators,max_depth,min_precision,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
21,9,0.01,0.008,random_forest,200,8,0.4,0.0034617750650703183,True,0.41733461490241963,0.41733461490241963,1.0,0.5889006174186358,0.5681610208939427,0.4657287682462223,0.41733461490241963,99864,139426,1196448,507107,42.384374414934875
21,9,0.01,0.008,random_forest,200,8,0.35,0.0034617750650703183,True,0.41733461490241963,0.41733461490241963,1.0,0.5889006174186358,0.5681610208939427,0.4657287682462223,0.41733461490241963,99864,139426,1196448,507107,42.384374414934875
21,9,0.01,0.008,xgboost,200,12,0.4,0.00012375361984595656,True,0.41733461490241963,0.41733461490241963,1.0,0.5889006174186358,0.5819264456786875,0.4848830773617423,0.41733461490241963,99864,139426,1196448,507107,42.384374414934875
21,9,0.01,0.008,xgboost,200,12,0.35,0.00012375361984595656,True,0.41733461490241963,0.41733461490241963,1.0,0.5889006174186358,0.5819264456786875,0.4848830773617423,0.41733461490241963,99864,139426,1196448,507107,42.384374414934875
21,9,0.01,0.008,xgboost,200,8,0.35,0.0003704995906446129,True,0.41733461490241963,0.41733461490241963,1.0,0.5889006174186358,0.5833513067608851,0.48306656381575314,0.41733461490241963,99864,139426,1196448,507107,42.384374414934875
21,9,0.01,0.008,random_forest,200,12,0.4,0.0003609065661739561,True,0.41733461490241963,0.41733461490241963,1.0,0.5889006174186358,0.5740855062634153,0.4724917706684785,0.41733461490241963,99864,139426,1196448,507107,42.384374414934875
30,9,0.008,0.005,xgboost,200,8,0.4,0.6813850998878479,True,0.46796384391811463,0.40000104826198163,0.8639790789294933,0.5468322322695289,0.5882781377387357,0.4423156548906748,0.40000104826198163,76317,114475,1188735,450137,37.86689211640946
21,9,0.008,0.005,xgboost,200,8,0.4,0.6874698996543884,True,0.4701826235948013,0.4,0.8545374717146813,0.5449259131633356,0.5848493081610577,0.43674480983155506,0.4,75906,113859,1196448,452568,37.82596485597368
30,9,0.008,0.005,random_forest,200,12,0.4,0.45463085608978654,True,0.47157692841550053,0.40000107240330945,0.8445297287506226,0.5428757518311387,0.5765986532369598,0.42860592407048176,0.40000107240330945,74599,111898,1188735,450137,37.86689211640946
21,9,0.008,0.005,random_forest,200,12,0.4,0.4566439238167911,True,0.4729031718834886,0.4,0.8398797662872776,0.5419104588195557,0.5758730242039765,0.4266987387452418,0.4,74604,111906,1196448,452568,37.82596485597368
30,9,0.008,0.005,random_forest,200,8,0.35,0.0069255028315774155,True,0.371537811202665,0.371537811202665,1.0,0.5417828195007958,0.5702045011878951,0.41994719237890504,0.371537811202665,88332,149415,1188735,450137,37.86689211640946
30,9,0.008,0.005,xgboost,200,8,0.35,0.0003482974716462195,True,0.371537811202665,0.371537811202665,1.0,0.5417828195007958,0.5882781377387357,0.4423156548906748,0.371537811202665,88332,149415,1188735,450137,37.86689211640946
30,9,0.008,0.005,random_forest,200,12,0.35,0.0007747819897796692,True,0.371537811202665,0.371537811202665,1.0,0.5417828195007958,0.5765986532369598,0.42860592407048176,0.371537811202665,88332,149415,1188735,450137,37.86689211640946
30,9,0.008,0.005,xgboost,200,12,0.35,0.00010191855835728347,True,0.371537811202665,0.371537811202665,1.0,0.5417828195007958,0.5839311437445628,0.44239022227110136,0.371537811202665,88332,149415,1188735,450137,37.86689211640946
21,9,0.008,0.005,random_forest,200,8,0.35,0.0053589246736082796,True,0.37121066488361404,0.37121066488361404,1.0,0.541434914984594,0.5698052852132616,0.4187678467694586,0.37121066488361404,88827,150463,1196448,452568,37.82596485597368
21,9,0.008,0.005,xgboost,200,12,0.35,0.00014735685545019805,True,0.37121066488361404,0.37121066488361404,1.0,0.541434914984594,0.5804880201712491,0.4366886485460862,0.37121066488361404,88827,150463,1196448,452568,37.82596485597368
21,9,0.008,0.005,random_forest,200,12,0.35,0.00036083744671717587,True,0.37121066488361404,0.37121066488361404,1.0,0.541434914984594,0.5758730242039765,0.4266987387452418,0.37121066488361404,88827,150463,1196448,452568,37.82596485597368
21,9,0.008,0.005,xgboost,200,8,0.35,0.0009312862530350685,True,0.37121066488361404,0.37121066488361404,1.0,0.541434914984594,0.5848493081610577,0.43674480983155506,0.37121066488361404,88827,150463,1196448,452568,37.82596485597368
30,9,0.008,0.005,xgboost,200,12,0.4,0.5849517583847046,True,0.4730406692828932,0.4,0.8366390436082054,0.5412341122060003,0.5839311437445628,0.44239022227110136,0.4,73902,110853,1188735,450137,37.86689211640946
21,9,0.008,0.005,xgboost,200,12,0.4,0.6019027829170227,True,0.4741652388315433,0.40000108106939386,0.8330912898105306,0.5404905981470187,0.5804880201712491,0.4366886485460862,0.40000108106939386,74001,111001,1196448,452568,37.82596485597368
30,9,0.008,0.005,random_forest,200,8,0.4,0.4620602406623032,True,0.4762878185634309,0.4000011056015301,0.8191708554091383,0.5375275323237838,0.5702045011878951,0.41994719237890504,0.4000011056015301,72359,108538,1188735,450137,37.86689211640946
21,9,0.008,0.005,random_forest,200,8,0.4,0.4650983414697667,True,0.47827322495716496,0.4,0.8109471219336463,0.5357440352234188,0.5698052852132616,0.4187678467694586,0.4,72034,108051,1196448,452568,37.82596485597368
30,9,0.015,0.008,xgboost,200,12,0.35,0.0001267261541215703,True,0.3551842925462782,0.3551842925462782,1.0,0.5241859642261888,0.5787041774712589,0.4196738406940514,0.3551842925462782,84444,153303,1188735,427784,35.98648984004004
30,9,0.015,0.008,xgboost,200,8,0.35,0.00025343746528960764,True,0.3551842925462782,0.3551842925462782,1.0,0.5241859642261888,0.5798721250866925,0.41697044637631625,0.3551842925462782,84444,153303,1188735,427784,35.98648984004004
30,9,0.015,0.008,random_forest,200,12,0.35,0.0004924553132110691,True,0.3551842925462782,0.3551842925462782,1.0,0.5241859642261888,0.5698668036173492,0.4069871198132106,0.3551842925462782,84444,153303,1188735,427784,35.98648984004004
30,9,0.015,0.008,random_forest,200,8,0.35,0.004118033580186331,True,0.3551842925462782,0.3551842925462782,1.0,0.5241859642261888,0.5594860690281696,0.3960183930427439,0.3551842925462782,84444,153303,1188735,427784,35.98648984004004
21,9,0.015,0.008,random_forest,200,8,0.35,0.005495111201379842,True,0.355046178277404,0.355046178277404,1.0,0.5240355405876348,0.5604803960700391,0.39627678147929174,0.355046178277404,84959,154331,1196448,430187,35.95534448634625
21,9,0.015,0.008,random_forest,200,12,0.35,0.0009355037018281767,True,0.355046178277404,0.355046178277404,1.0,0.5240355405876348,0.5686420730607574,0.40486454458679944,0.355046178277404,84959,154331,1196448,430187,35.95534448634625
21,9,0.015,0.008,xgboost,200,8,0.35,0.00030925925238989294,True,0.355046178277404,0.355046178277404,1.0,0.5240355405876348,0.5754385576020803,0.41189911627790377,0.355046178277404,84959,154331,1196448,430187,35.95534448634625
21,9,0.015,0.008,xgboost,200,12,0.35,0.00011401350639062002,True,0.355046178277404,0.355046178277404,1.0,0.5240355405876348,0.5728036184690064,0.41246751350934463,0.355046178277404,84959,154331,1196448,430187,35.95534448634625
30,9,0.01,0.005,random_forest,200,12,0.35,0.001078173294127397,True,0.35430100064354125,0.35001693623507496,1.0,0.5185371040028603,0.5698135333458809,0.39875088535385433,0.35001693623507496,82667,153513,1188735,420475,35.371634552696776
30,9,0.01,0.005,random_forest,200,8,0.35,0.0033620847897273963,True,0.3542631452762811,0.3500035988128152,1.0,0.5185224678224654,0.5630158685917335,0.39116513104920037,0.3500035988128152,82667,153522,1188735,420475,35.371634552696776
21,9,0.01,0.005,random_forest,200,8,0.35,0.004001249825920194,True,0.35479125747001544,0.3500023155262349,1.0,0.5185210595580393,0.5627826721978894,0.3904155273385013,0.3500023155262349,83135,154392,1196448,422750,35.33375458022413
21,9,0.01,0.005,random_forest,200,12,0.35,0.0008056010355070514,True,0.35478707844038615,0.35000084200599507,1.0,0.5185194425300081,0.5694157391893465,0.396858353425639,0.35000084200599507,83135,154393,1196448,422750,35.33375458022413
21,9,0.01,0.005,xgboost,200,12,0.35,0.0018096552230417728,True,0.35478707844038615,0.35000084200599507,1.0,0.5185194425300081,0.5750760160788452,0.4067427382271876,0.35000084200599507,83135,154393,1196448,422750,35.33375458022413
21,9,0.01,0.005,xgboost,200,8,0.35,0.0057417904026806355,True,0.35478707844038615,0.35000084200599507,1.0,0.5185194425300081,0.5804500323398165,0.40928478418936903,0.35000084200599507,83135,154393,1196448,422750,35.33375458022413
30,9,0.01,0.005,xgboost,200,12,0.35,0.001051519182510674,True,0.3542547329724455,0.35000063507923673,1.0,0.5185192154501377,0.5803294315320021,0.41423462753911755,0.35000063507923673,82667,153524,1188735,420475,35.371634552696776
30,9,0.01,0.005,xgboost,200,8,0.35,0.0026436084881424904,True,0.3542547329724455,0.35000063507923673,1.0,0.5185192154501377,0.5835143943029334,0.41441771697367336,0.35000063507923673,82667,153524,1188735,420475,35.371634552696776
30,9,0.015,0.008,xgboost,200,8,0.4,0.7269493937492371,True,0.5355609113889975,0.4000015399185383,0.615212448486571,0.48479617023063537,0.5798721250866925,0.41697044637631625,0.4000015399185383,51951,77926,1188735,427784,35.98648984004004
30,9,0.015,0.008,xgboost,200,12,0.4,0.6800686120986938,True,0.5424463820784279,0.4000016434934096,0.5764411917957463,0.47228043621686655,0.5787041774712589,0.4196738406940514,0.4000016434934096,48677,73015,1188735,427784,35.98648984004004
21,9,0.015,0.008,xgboost,200,8,0.4,0.734005868434906,True,0.5450666555225877,0.4,0.5626714062077002,0.46759166426206417,0.5754385576020803,0.41189911627790377,0.4,47804,71706,1196448,430187,35.95534448634625
30,9,0.01,0.005,xgboost,200,8,0.4,0.7270814180374146,True,0.5548461179320875,0.4,0.5604896754448571,0.4668366061802904,0.5835143943029334,0.41441771697367336,0.4,46334,69501,1188735,420475,35.371634552696776
21,9,0.015,0.008,xgboost,200,12,0.4,0.6977307200431824,True,0.5497179155000209,0.4000017552019799,0.5364823032286161,0.45829688395523516,0.5728036184690064,0.41246751350934463,0.4000017552019799,45579,68368,1196448,430187,35.95534448634625
21,9,0.01,0.005,xgboost,200,8,0.4,0.7320734858512878,True,0.5604830958251494,0.4,0.5301497564202803,0.45596937719842745,0.5804500323398165,0.40928478418936903,0.4,44074,66111,1196448,422750,35.33375458022413
30,9,0.01,0.005,xgboost,200,12,0.4,0.6878083348274231,True,0.5632626279195952,0.4,0.5120785803283051,0.44915303691835945,0.5803294315320021,0.41423462753911755,0.4,42332,63498,1188735,420475,35.371634552696776
21,9,0.01,0.005,xgboost,200,12,0.4,0.7010815143585205,True,0.5699527769651886,0.4,0.4756360137126361,0.4345513489752184,0.5750760160788452,0.4067427382271876,0.4,39542,59313,1196448,422750,35.33375458022413
30,9,0.015,0.008,random_forest,200,12,0.4,0.5124482502384385,True,0.5622321206997354,0.4000020372407611,0.4650300791056795,0.43007184474525784,0.5698668036173492,0.40698711981321056,0.4000020372407611,39269,58903,1188735,427784,35.98648984004004
21,9,0.015,0.008,random_forest,200,12,0.4,0.5126316857614333,True,0.5647498850766852,0.4,0.4517943949434433,0.42432248685876,0.5686420730607574,0.40486454458679944,0.4,38384,57576,1196448,430187,35.95534448634625
30,9,0.015,0.005,xgboost,200,8,0.35,0.6819028258323669,True,0.577996778087631,0.3500005001150265,0.49749065214609667,0.4109116103197623,0.5844986364581541,0.3568568744629104,0.3500005001150265,34992,64985,1188735,356148,29.960251864376836
21,9,0.015,0.005,xgboost,200,8,0.35,0.6880650520324707,True,0.5902127126081324,0.350002197126159,0.45031802120141345,0.3938730853391685,0.5796355628320714,0.35393145729006337,0.350002197126159,31860,59168,1196448,358103,29.930510979164993
30,9,0.01,0.005,random_forest,200,12,0.4,0.5184010805962626,True,0.5854080177667857,0.4,0.3847000616932996,0.39220087314702906,0.5698135333458809,0.3987508853538543,0.4,31802,47703,1188735,420475,35.371634552696776
30,9,0.015,0.005,xgboost,200,12,0.35,0.644194483757019,True,0.5919485839989569,0.35,0.44246982384804584,0.390839963078546,0.5763666766553287,0.3561614339431836,0.35,31122,57798,1188735,356148,29.960251864376836
21,9,0.01,0.005,random_forest,200,12,0.4,0.5198753440156616,True,0.5899870450081491,0.4,0.360305527154628,0.37911656752309836,0.5694157391893465,0.396858353425639,0.4,29954,44931,1196448,422750,35.33375458022413
21,9,0.015,0.005,xgboost,200,12,0.35,0.6581157445907593,True,0.6014083329850809,0.35000060903565294,0.40613427561837456,0.3759838269642191,0.5733626648485161,0.35235454713929515,0.35000060903565294,28734,53363,1196448,358103,29.930510979164993
30,9,0.015,0.005,random_forest,200,12,0.35,0.5119399061967423,True,0.6029476712639907,0.3500031170126551,0.3991071555511324,0.37294575600164737,0.5753050095551618,0.3481924093830155,0.3500031170126551,28072,52133,1188735,356148,29.960251864376836
21,9,0.015,0.005,random_forest,200,12,0.35,0.5137298677621058,True,0.6118099377324585,0.35,0.36508833922261485,0.35738498789346246,0.5730069787461722,0.34566087232818093,0.35,25830,47970,1196448,358103,29.930510979164993
30,9,0.015,0.008,random_forest,200,8,0.4,0.5179904905635679,True,0.5887056408703369,0.4,0.31594903131069113,0.3530408087651511,0.5594860690281696,0.3960183930427439,0.4,26680,40020,1188735,427784,35.98648984004004
21,9,0.015,0.008,random_forest,200,8,0.4,0.5170518009607785,True,0.5895189936896652,0.40000301536327587,0.3122800409609341,0.35073965865975704,0.5604803960700391,0.39627678147929174,0.40000301536327587,26531,39796,1196448,430187,35.95534448634625
30,9,0.01,0.005,random_forest,200,8,0.4,0.5225783387083491,True,0.5987120762827712,0.4,0.3081761767089649,0.34813503966328907,0.5630158685917335,0.39116513104920037,0.4,25476,38214,1188735,420475,35.371634552696776
21,9,0.01,0.005,random_forest,200,8,0.4,0.5235459987500369,True,0.6046512599774332,0.4000034878448607,0.2759006435316052,0.32655879610185296,0.5627826721978894,0.3904155273385013,0.4000034878448607,22937,34405,1196448,422750,35.33375458022413
30,9,0.015,0.005,random_forest,200,8,0.35,0.5163326262760535,True,0.6319070272180091,0.35000174660285743,0.2848998393448683,0.3141130644010941,0.5686472512612799,0.34143769136000773,0.35000174660285743,20039,37215,1188735,356148,29.960251864376836
21,9,0.015,0.005,random_forest,200,8,0.35,0.5164276816491736,True,0.6338334238789753,0.3500017782836007,0.27819081272084806,0.30999180999181,0.5681120132537137,0.34081931796395276,0.3500017782836007,19682,36552,1196448,358103,29.930510979164993
30,9,0.015,0.005,xgboost,200,12,0.4,0.7257615327835083,True,0.6841558463408581,0.40000841325929665,0.13519200420831143,0.20208481654251984,0.5763666766553287,0.3561614339431836,0.40000841325929665,9509,14263,1188735,356148,29.960251864376836
21,9,0.015,0.005,xgboost,200,12,0.4,0.7294948101043701,True,0.686016966860295,0.4,0.12390106007067138,0.18919764743970216,0.5733626648485161,0.35235454713929515,0.4,8766,13149,1196448,358103,29.930510979164993
21,9,0.015,0.005,xgboost,200,8,0.4,0.7379665970802307,True,0.6870993355342889,0.4,0.11657950530035335,0.18054065885958193,0.5796355628320714,0.35393145729006337,0.4,8248,12372,1196448,358103,29.930510979164993
30,9,0.015,0.005,xgboost,200,8,0.4,0.741488516330719,True,0.6880212999533117,0.4000104291599312,0.10906066508381079,0.1713921844627656,0.5844986364581541,0.3568568744629104,0.4000104291599312,7671,11506,1188735,356148,29.960251864376836
30,9,0.015,0.005,random_forest,200,12,0.4,0.5369025444025828,True,0.6952222320365767,0.4,0.06036652117662113,0.10490167012550647,0.5753050095551618,0.3481924093830155,0.4,4246,6369,1188735,356148,29.960251864376836
21,9,0.015,0.005,random_forest,200,12,0.4,0.5412953590718369,True,0.6976054160223996,0.4,0.04551236749116608,0.0817258883248731,0.5730069787461722,0.34566087232818093,0.4,3220,4830,1196448,358103,29.930510979164993
30,9,0.015,0.005,random_forest,200,8,0.4,0.5346835204766939,True,0.699626073094508,0.4,0.030595561368838592,0.056843245242151695,0.5686472512612799,0.34143769136000773,0.4,2152,3228,1188735,356148,29.960251864376836
21,9,0.015,0.005,random_forest,200,8,0.4,0.5368750440072594,True,0.7003552175184922,0.4000419991600168,0.026925795053003534,0.050455556732704736,0.5681120132537137,0.34081931796395276,0.4000419991600168,1905,2857,1196448,358103,29.930510979164993
