window_size,horizon,take_profit,stop_loss,classifier,n_estimators,max_depth,min_precision,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
21,12,0.008,0.005,random_forest,200,8,0.35,0.00425085827023171,True,0.3876823576966891,0.3876823576966891,1.0,0.5587479808277944,0.5529613884722886,0.42867118654297043,0.3876823576966891,21100,33326,272129,105111,38.62543132117489
21,12,0.008,0.005,xgboost,200,12,0.35,0.0010713347001001239,True,0.3876823576966891,0.3876823576966891,1.0,0.5587479808277944,0.5533120689395269,0.42976929888860366,0.3876823576966891,21100,33326,272129,105111,38.62543132117489
30,9,0.008,0.005,xgboost,200,8,0.35,0.0024974143598228693,True,0.3869953581269765,0.3869953581269765,1.0,0.5580341071214283,0.5556944681276796,0.43172453704261,0.3869953581269765,20926,33147,270365,103874,38.41991382020602
30,9,0.008,0.005,random_forest,200,12,0.35,2.8142836206261904e-05,True,0.3869953581269765,0.3869953581269765,1.0,0.5580341071214283,0.5544549926279433,0.43149694238233127,0.3869953581269765,20926,33147,270365,103874,38.41991382020602
30,9,0.008,0.005,random_forest,200,8,0.35,0.00210980273353999,True,0.3869953581269765,0.3869953581269765,1.0,0.5580341071214283,0.5497309372562845,0.4259857124040217,0.3869953581269765,20926,33147,270365,103874,38.41991382020602
30,9,0.008,0.005,xgboost,200,12,0.35,0.0006128699751570821,True,0.3869953581269765,0.3869953581269765,1.0,0.5580341071214283,0.5503462018265589,0.42860511733293616,0.3869953581269765,20926,33147,270365,103874,38.41991382020602
21,9,0.008,0.005,random_forest,200,8,0.35,0.0033622360889911684,True,0.38652482269503546,0.38652482269503546,1.0,0.5575447570332481,0.5498264644253157,0.4236585489311128,0.38652482269503546,21037,33389,272129,104426,38.373712467248986
21,9,0.008,0.005,xgboost,200,12,0.35,0.0008741731871850789,True,0.38652482269503546,0.38652482269503546,1.0,0.5575447570332481,0.5521691654624945,0.4297017912477245,0.38652482269503546,21037,33389,272129,104426,38.373712467248986
21,9,0.008,0.005,xgboost,200,8,0.35,0.0034243047703057528,True,0.38652482269503546,0.38652482269503546,1.0,0.5575447570332481,0.554902333875352,0.4287171177423808,0.38652482269503546,21037,33389,272129,104426,38.373712467248986
21,9,0.008,0.005,random_forest,200,12,0.35,0.00035127082430462785,True,0.38652482269503546,0.38652482269503546,1.0,0.5575447570332481,0.5563793163804999,0.43165691532956063,0.38652482269503546,21037,33389,272129,104426,38.373712467248986
21,12,0.008,0.005,random_forest,200,8,0.4,0.439382138066612,True,0.4347003270495719,0.40000413761714626,0.9163507109004739,0.5569077005054942,0.5529613884722886,0.42867118654297043,0.40000413761714626,19335,29002,272129,105111,38.62543132117489
21,12,0.008,0.005,random_forest,200,12,0.4,0.42986083091797683,True,0.43521478705030686,0.4,0.913649289099526,0.5564037809365755,0.5582890989572208,0.4349671333334775,0.4,19278,28917,272129,105111,38.62543132117489
30,12,0.008,0.005,random_forest,200,12,0.4,0.43013490372417673,True,0.43542988182641984,0.4,0.9089523083519939,0.5555296721216004,0.5561622778393821,0.43579025822347545,0.4,19078,28617,270365,104553,38.67105579494387
30,12,0.008,0.005,random_forest,200,8,0.4,0.4405952218101989,True,0.43544837534444175,0.4000041935754424,0.9089046643479918,0.5555248176351538,0.5518479580350737,0.43153756663136095,0.4000041935754424,19077,28615,270365,104553,38.67105579494387
21,9,0.008,0.005,random_forest,200,12,0.4,0.4368386328431126,True,0.43865064491235806,0.4,0.904596663022294,0.5547134612021221,0.5563793163804999,0.43165691532956063,0.4,19030,28545,272129,104426,38.373712467248986
30,6,0.008,0.005,random_forest,200,12,0.35,0.0006211495533588293,True,0.3827418489819318,0.3827418489819318,1.0,0.5535984164560178,0.5493945881224163,0.4224382749533638,0.3827418489819318,20696,33377,270365,102348,37.85549165017662
30,6,0.008,0.005,xgboost,200,8,0.35,0.0012515670387074351,True,0.3827418489819318,0.3827418489819318,1.0,0.5535984164560178,0.555588279325093,0.4272508645717418,0.3827418489819318,20696,33377,270365,102348,37.85549165017662
30,6,0.008,0.005,xgboost,200,12,0.35,0.0004782466567121446,True,0.3827418489819318,0.3827418489819318,1.0,0.5535984164560178,0.5514857620012179,0.4256561616499401,0.3827418489819318,20696,33377,270365,102348,37.85549165017662
30,6,0.008,0.005,random_forest,200,8,0.35,0.005430785664212595,True,0.3827418489819318,0.3827418489819318,1.0,0.5535984164560178,0.544080493826377,0.41535819180897027,0.3827418489819318,20696,33377,270365,102348,37.85549165017662
21,12,0.008,0.005,xgboost,200,8,0.4,0.6035832166671753,True,0.4382096791974424,0.4,0.8981990521327015,0.5535046728971963,0.5564453511526091,0.4320236122123169,0.4,18952,28428,272129,105111,38.62543132117489
21,9,0.008,0.005,random_forest,200,8,0.4,0.44846118454567646,True,0.44004703634292436,0.4000042375574719,0.8974188334838618,0.5533604947680042,0.5498264644253157,0.4236585489311128,0.4000042375574719,18879,28318,272129,104426,38.373712467248986
21,6,0.008,0.005,random_forest,200,8,0.35,0.0040491277506502004,True,0.382298901260427,0.382298901260427,1.0,0.553134927491925,0.5448290426242945,0.4149941505176666,0.382298901260427,20807,33619,272129,102893,37.81037669634622
21,6,0.008,0.005,xgboost,200,12,0.35,0.00048518727999180555,True,0.382298901260427,0.382298901260427,1.0,0.553134927491925,0.5475364750511913,0.4176649609146595,0.382298901260427,20807,33619,272129,102893,37.81037669634622
21,6,0.008,0.005,xgboost,200,8,0.35,0.00036524547613225877,True,0.382298901260427,0.382298901260427,1.0,0.553134927491925,0.55347357936067,0.4244749166874128,0.382298901260427,20807,33619,272129,102893,37.81037669634622
21,6,0.008,0.005,random_forest,200,12,0.35,0.00024461016586566813,True,0.382298901260427,0.382298901260427,1.0,0.553134927491925,0.5508906554234831,0.42154587582616354,0.382298901260427,20807,33619,272129,102893,37.81037669634622
21,12,0.008,0.005,xgboost,200,12,0.4,0.42489877343177795,True,0.43938558777055087,0.4,0.8921327014218009,0.5523474178403756,0.5533120689395269,0.42976929888860366,0.4,18824,28236,272129,105111,38.62543132117489
30,9,0.008,0.005,random_forest,200,8,0.4,0.4504061773628315,True,0.44127383352135074,0.4,0.8875083628022555,0.551457925054932,0.5497309372562845,0.4259857124040217,0.4,18572,27858,270365,103874,38.41991382020602
30,9,0.008,0.005,random_forest,200,12,0.4,0.4419788073340307,True,0.4413847946294824,0.4,0.886934913504731,0.5513471764251552,0.5544549926279433,0.43149694238233127,0.4,18560,27840,270365,103874,38.41991382020602
30,9,0.008,0.005,xgboost,200,8,0.4,0.6122487187385559,True,0.44160671684574554,0.40000431573950196,0.8858358023511421,0.5511387286674199,0.5556944681276796,0.43172453704261,0.40000431573950196,18537,27805,270365,103874,38.41991382020602
21,9,0.008,0.005,xgboost,200,8,0.4,0.6221640706062317,True,0.4430419284900599,0.4,0.8818747920330846,0.550365634780545,0.554902333875352,0.4287171177423808,0.4,18552,27828,272129,104426,38.373712467248986
30,12,0.008,0.005,xgboost,200,12,0.4,0.40774786472320557,True,0.44082998908882437,0.4,0.8811282100147696,0.5502201594668571,0.5514896710639184,0.4326180740143369,0.4,18494,27741,270365,104553,38.67105579494387
30,12,0.008,0.005,xgboost,200,8,0.4,0.6139383316040039,True,0.44099643075102174,0.40000432975406996,0.880318261946734,0.5500662389663744,0.553867634513335,0.43211201278701084,0.40000432975406996,18477,27715,270365,104553,38.67105579494387
30,9,0.008,0.005,xgboost,200,12,0.4,0.4261978268623352,True,0.4449725371257374,0.400004402183483,0.8684411736595623,0.5477259712468731,0.5503462018265589,0.42860511733293616,0.400004402183483,18173,27259,270365,103874,38.41991382020602
21,9,0.008,0.005,xgboost,200,12,0.4,0.4686536490917206,True,0.44927056921324365,0.4,0.8496458620525741,0.5439274519947659,0.5521691654624945,0.4297017912477245,0.4,17874,26811,272129,104426,38.373712467248986
30,12,0.015,0.008,random_forest,200,12,0.35,0.0006478344542968035,True,0.3710724391100919,0.3710724391100919,1.0,0.5412878685694246,0.5385473935773192,0.405119961505214,0.3710724391100919,20065,34008,270365,98746,36.52321861187654
30,12,0.015,0.008,xgboost,200,8,0.35,0.0008933251956477761,True,0.3710724391100919,0.3710724391100919,1.0,0.5412878685694246,0.5449669616442399,0.40975664657056865,0.3710724391100919,20065,34008,270365,98746,36.52321861187654
30,12,0.015,0.008,xgboost,200,12,0.35,0.0002736324386205524,True,0.3710724391100919,0.3710724391100919,1.0,0.5412878685694246,0.5448277205762054,0.4105398875103072,0.3710724391100919,20065,34008,270365,98746,36.52321861187654
30,12,0.015,0.008,random_forest,200,8,0.35,0.006054959148732156,True,0.3710724391100919,0.3710724391100919,1.0,0.5412878685694246,0.5318140355770352,0.39711587393066755,0.3710724391100919,20065,34008,270365,98746,36.52321861187654
21,12,0.015,0.008,xgboost,200,12,0.35,0.00045661244075745344,True,0.3706316833866167,0.3706316833866167,1.0,0.540818788707472,0.5422935317141387,0.4046984227356657,0.3706316833866167,20172,34254,272129,99300,36.490046999768495
21,12,0.015,0.008,random_forest,200,8,0.35,0.008368098889857276,True,0.3706316833866167,0.3706316833866167,1.0,0.540818788707472,0.5311710919188921,0.3953190938416278,0.3706316833866167,20172,34254,272129,99300,36.490046999768495
21,12,0.015,0.008,random_forest,200,12,0.35,0.0009000036282877019,True,0.3706316833866167,0.3706316833866167,1.0,0.540818788707472,0.5388796291751972,0.40284374927634425,0.3706316833866167,20172,34254,272129,99300,36.490046999768495
21,12,0.015,0.008,xgboost,200,8,0.35,0.0007962013478390872,True,0.3706316833866167,0.3706316833866167,1.0,0.540818788707472,0.5429553866178088,0.40733364525289495,0.3706316833866167,20172,34254,272129,99300,36.490046999768495
30,6,0.008,0.005,xgboost,200,8,0.4,0.6506669521331787,True,0.4594344682188893,0.4,0.8247004252029377,0.5387116119054383,0.555588279325093,0.4272508645717418,0.4,17068,25602,270365,102348,37.85549165017662
21,6,0.008,0.005,xgboost,200,8,0.4,0.6553287506103516,True,0.46033145922904495,0.4,0.8232806267121642,0.5384083480010058,0.55347357936067,0.4244749166874128,0.4,17130,25695,272129,102893,37.81037669634622
21,6,0.008,0.005,random_forest,200,12,0.4,0.46891238445423866,True,0.4623709256605299,0.4,0.8126111404815687,0.5361066632845569,0.5508906554234831,0.42154587582616354,0.4,16908,25362,272129,102893,37.81037669634622
30,6,0.008,0.005,random_forest,200,12,0.4,0.469311362646637,True,0.46185711907976257,0.4000047599781041,0.8120892926169309,0.5359973211295903,0.5493945881224163,0.4224382749533638,0.4000047599781041,16807,25210,270365,102348,37.85549165017662
30,9,0.015,0.008,xgboost,200,8,0.35,0.0007577878423035145,True,0.36454422724834945,0.36454422724834945,1.0,0.5343091414244088,0.5440934960063547,0.40139064108750716,0.36454422724834945,19712,34361,270365,96447,35.67288665322804
30,9,0.015,0.008,random_forest,200,12,0.35,0.0010661794436114067,True,0.36454422724834945,0.36454422724834945,1.0,0.5343091414244088,0.5435752278165144,0.4015277628018683,0.36454422724834945,19712,34361,270365,96447,35.67288665322804
30,9,0.015,0.008,random_forest,200,8,0.35,0.009492093356145337,True,0.36454422724834945,0.36454422724834945,1.0,0.5343091414244088,0.5355117179719381,0.393062314577647,0.36454422724834945,19712,34361,270365,96447,35.67288665322804
30,9,0.015,0.008,xgboost,200,12,0.35,0.00046354089863598347,True,0.36454422724834945,0.36454422724834945,1.0,0.5343091414244088,0.5446828623674171,0.40335877545470966,0.36454422724834945,19712,34361,270365,96447,35.67288665322804
21,9,0.015,0.008,xgboost,200,8,0.35,0.0007518102065660059,True,0.3641090655201558,0.3641090655201558,1.0,0.533841574289832,0.5460427523647553,0.4016643353192357,0.3641090655201558,19817,34609,272129,96986,35.63971498811225
21,9,0.015,0.008,xgboost,200,12,0.35,0.0004143595288041979,True,0.3641090655201558,0.3641090655201558,1.0,0.533841574289832,0.5394944384884879,0.3969670262514274,0.3641090655201558,19817,34609,272129,96986,35.63971498811225
21,9,0.015,0.008,random_forest,200,12,0.35,0.0019878567042361404,True,0.3641090655201558,0.3641090655201558,1.0,0.533841574289832,0.5413707342785171,0.39824612150337835,0.3641090655201558,19817,34609,272129,96986,35.63971498811225
21,9,0.015,0.008,random_forest,200,8,0.35,0.010450132205546043,True,0.3641090655201558,0.3641090655201558,1.0,0.533841574289832,0.535188727557839,0.3914099009293963,0.3641090655201558,19817,34609,272129,96986,35.63971498811225
30,6,0.008,0.005,random_forest,200,8,0.4,0.48080304954837777,True,0.4645941597470087,0.40000484531337066,0.7977870119829918,0.5328449486066513,0.544080493826377,0.41535819180897027,0.40000484531337066,16511,24766,270365,102348,37.85549165017662
30,6,0.008,0.005,xgboost,200,12,0.4,0.4951227903366089,True,0.465611303238215,0.4,0.7924236567452648,0.5316390041493776,0.5514857620012179,0.4256561616499401,0.4,16400,24600,270365,102348,37.85549165017662
30,12,0.01,0.005,random_forest,200,8,0.35,0.003620465812178444,True,0.3616592384369279,0.3616592384369279,1.0,0.5312037376577163,0.5417424751670353,0.3945261587106869,0.3616592384369279,19556,34517,270365,97302,35.989125811403106
30,12,0.01,0.005,random_forest,200,12,0.35,0.0003636489456438925,True,0.3616592384369279,0.3616592384369279,1.0,0.5312037376577163,0.5471124446384447,0.40018031311481517,0.3616592384369279,19556,34517,270365,97302,35.989125811403106
30,12,0.01,0.005,xgboost,200,8,0.35,0.0014158437261357903,True,0.3616592384369279,0.3616592384369279,1.0,0.5312037376577163,0.5503279469044612,0.40410381582263366,0.3616592384369279,19556,34517,270365,97302,35.989125811403106
30,12,0.01,0.005,xgboost,200,12,0.35,0.0008052080520428717,True,0.3616592384369279,0.3616592384369279,1.0,0.5312037376577163,0.5415705877360978,0.39697075117645486,0.3616592384369279,19556,34517,270365,97302,35.989125811403106
21,12,0.01,0.005,xgboost,200,12,0.35,0.0006296184728853405,True,0.3611692940873847,0.3611692940873847,1.0,0.5306750536560344,0.5457817326884564,0.3975055920320689,0.3611692940873847,19657,34769,272129,97832,35.95059695953022
21,12,0.01,0.005,random_forest,200,12,0.35,0.0005126999090353604,True,0.3611692940873847,0.3611692940873847,1.0,0.5306750536560344,0.5473555300958974,0.39820991281527457,0.3611692940873847,19657,34769,272129,97832,35.95059695953022
21,12,0.01,0.005,xgboost,200,8,0.35,0.0010263895383104682,True,0.3611692940873847,0.3611692940873847,1.0,0.5306750536560344,0.5469406881265156,0.3973973502546942,0.3611692940873847,19657,34769,272129,97832,35.95059695953022
21,12,0.01,0.005,random_forest,200,8,0.35,0.006337360665284464,True,0.3611692940873847,0.3611692940873847,1.0,0.5306750536560344,0.5413196950672774,0.3926984210090888,0.3611692940873847,19657,34769,272129,97832,35.95059695953022
21,6,0.008,0.005,xgboost,200,12,0.4,0.5156108736991882,True,0.46705618638150886,0.4,0.788100158600471,0.5306624381087991,0.5475364750511913,0.4176649609146595,0.4,16398,24597,272129,102893,37.81037669634622
21,6,0.008,0.005,random_forest,200,8,0.4,0.48199230595852965,True,0.46788299709697573,0.4,0.783774691209689,0.5296782889715316,0.5448290426242945,0.4149941505176666,0.4,16308,24462,272129,102893,37.81037669634622
30,9,0.01,0.005,random_forest,200,8,0.35,0.0021122754817306725,True,0.3594954968283617,0.3594954968283617,1.0,0.528866035477201,0.5393075219988828,0.38930617461534744,0.3594954968283617,19439,34634,270365,96353,35.63811883934681
