window_size,horizon,take_profit,stop_loss,classifier,n_estimators,max_depth,min_precision,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
30,6,0.008,0.005,xgboost,200,12,0.5,0.7892259359359741,True,0.6328379950089771,0.5000955036864423,0.20128851712897472,0.28704241719930274,0.6063309644055259,0.46198143083151105,0.5000955036864423,26182,26172,1771179,663836,37.479893336585405
21,9,0.008,0.005,xgboost,200,12,0.5,0.793291449546814,True,0.6278522548799641,0.5,0.19949055338262003,0.2851940636194683,0.6009755388436351,0.4621978718977192,0.5,26471,26471,1782798,676710,37.957749559961364
21,12,0.01,0.008,xgboost,200,12,0.55,0.8255228996276855,True,0.5950246802782141,0.5500316716893487,0.19153003455628262,0.2841235845876217,0.6019129611488613,0.5106768821570862,0.5500316716893487,28655,23442,1782798,761927,42.73770780537111
30,9,0.008,0.005,xgboost,200,8,0.5,0.7972105145454407,True,0.6275420905836787,0.500019284171552,0.19652114597544337,0.2821497747502666,0.6042110151421543,0.4621172105971347,0.500019284171552,25929,25927,1771179,672995,37.99700651374028
30,6,0.01,0.008,random_forest,200,12,0.5,0.537475434015341,True,0.5958569992886098,0.5,0.19560358195610567,0.2811997911311054,0.5892545414020892,0.47370980618970987,0.5,28003,28003,1771179,730105,41.22141240382818
30,12,0.01,0.008,xgboost,200,8,0.55,0.826646625995636,True,0.5944455109023363,0.5500138050723781,0.18750924469186603,0.27967308463698354,0.6048990665608479,0.5115855426894075,0.5500138050723781,27889,22817,1771179,757634,42.775687832793864
21,12,0.008,0.005,xgboost,200,8,0.5,0.7987037301063538,True,0.6255244559120484,0.5000198925800676,0.18824939149971914,0.2735221306346745,0.5995544066142025,0.460173112937843,0.5000198925800676,25136,25134,1782798,680637,38.17802129012934
30,9,0.01,0.008,xgboost,200,8,0.55,0.8253412842750549,True,0.5980137535428358,0.5503560747864628,0.17392013815704485,0.264313539094225,0.6047664291546732,0.5052147785103455,0.5503560747864628,25580,20899,1771179,749264,42.30312125426058
21,9,0.01,0.008,xgboost,200,12,0.55,0.8259950280189514,True,0.5982247027148306,0.5501636818794531,0.1737998999635002,0.2641524940544372,0.6029981964378862,0.5058507122470338,0.5501636818794531,25713,21024,1782798,753484,42.26412639009018
21,6,0.008,0.005,xgboost,200,12,0.5,0.7938550710678101,True,0.6331248597711465,0.5000217836448394,0.17546917402438558,0.25977671018158566,0.6015083396138666,0.4553598024428729,0.5000217836448394,22954,22952,1782798,667500,37.441145884166346
30,6,0.01,0.008,xgboost,200,12,0.55,0.8220742344856262,True,0.608173646947233,0.5500011460267253,0.16761431106019753,0.25692886702250106,0.6089819239611738,0.5001317242282232,0.5500011460267253,23996,19633,1771179,730105,41.22141240382818
30,6,0.008,0.005,xgboost,200,8,0.5,0.7962480187416077,True,0.6328182341715692,0.500034125810488,0.16897564425856448,0.2525929884443219,0.6045804319230633,0.45550855458230294,0.500034125810488,21979,21976,1771179,663836,37.479893336585405
21,12,0.01,0.008,xgboost,200,8,0.55,0.8279614448547363,True,0.5926492035001122,0.550034380013752,0.16040264419060096,0.2483737923111555,0.6001579071211554,0.5051119958059235,0.550034380013752,23998,19632,1782798,761927,42.73770780537111
21,6,0.01,0.008,random_forest,200,12,0.5,0.5379742583135798,True,0.5961128561812878,0.5000107826011947,0.1610015901563075,0.2435734470695759,0.5864237412419689,0.4699501120769543,0.5000107826011947,23186,23185,1782798,734200,41.182455892366946
21,9,0.008,0.005,xgboost,200,8,0.5,0.8001278042793274,True,0.6278690823423828,0.5000706913615156,0.15993307861002465,0.24235572228788735,0.5996388495792226,0.4559617898392342,0.5000706913615156,21222,21216,1782798,676710,37.957749559961364
30,12,0.01,0.005,xgboost,200,12,0.5,0.7825173735618591,True,0.6506792082114748,0.5,0.15704449580578947,0.23901653055200237,0.6012402890036319,0.4439731879850174,0.5,19433,19433,1771179,631451,35.65145024867616
21,9,0.01,0.008,xgboost,200,8,0.55,0.8264005780220032,True,0.5963540498092887,0.5500099472794191,0.14949373420031634,0.23508965869110005,0.601380049885786,0.5001793722429689,0.5500099472794191,22117,18095,1782798,753484,42.26412639009018
30,12,0.015,0.008,xgboost,200,12,0.5,0.7890264987945557,True,0.644096026377895,0.5000264033373818,0.1502109838510105,0.23102165294297042,0.6042186018607368,0.4485277824389723,0.5000264033373818,18938,18936,1771179,643727,36.344547897191646
30,9,0.01,0.005,xgboost,200,12,0.5,0.7838867902755737,True,0.6536038121478337,0.5000420863612132,0.1452379206089203,0.22509630565203662,0.6020166147480867,0.4399782280496218,0.5000420863612132,17822,17819,1771179,626233,35.356844226359954
30,9,0.015,0.008,xgboost,200,12,0.5,0.7877698540687561,True,0.6516728960354115,0.5000294048459186,0.13781282417012447,0.21607369758576875,0.6063676773017015,0.4410880656530302,0.5000294048459186,17005,17003,1771179,630264,35.58443274225812
21,6,0.008,0.005,xgboost,200,8,0.5,0.7990027070045471,True,0.633130468925286,0.5000563666084211,0.13563429270343616,0.2133892974617702,0.6004212232972741,0.44900576123648844,0.5000563666084211,17743,17739,1782798,667500,37.441145884166346
30,12,0.008,0.005,xgboost,200,12,0.55,0.8112500905990601,True,0.6342325455346154,0.5500156788962057,0.13212009822383586,0.21306058986443807,0.6047434787404891,0.47373803964192523,0.5500156788962057,17540,14350,1771179,676886,38.21669069021256
30,12,0.01,0.005,xgboost,200,8,0.5,0.7876348495483398,True,0.6506820311882474,0.5000151666818333,0.13321265213104685,0.2103771959491797,0.6004795971920547,0.43745866355933727,0.5000151666818333,16484,16483,1771179,631451,35.65145024867616
21,12,0.01,0.005,xgboost,200,12,0.5,0.7879225015640259,True,0.6509451424725151,0.5,0.12927148699571747,0.20543039001002317,0.5965831251083672,0.43566998118402983,0.5,16089,16089,1782798,634941,35.61485933908384
21,6,0.01,0.008,xgboost,200,12,0.55,0.8287628293037415,True,0.6051744446937402,0.5500185712517024,0.1233933518967301,0.20156647893874172,0.6037056931266094,0.4925279893657785,0.5500185712517024,17770,14538,1782798,734200,41.182455892366946
30,6,0.01,0.005,xgboost,200,12,0.5,0.7840940356254578,True,0.660364841518084,0.5001168653377408,0.12448677670838944,0.19935182042630784,0.6031856002701946,0.43111128245617913,0.5001168653377408,14978,14971,1771179,614262,34.68096674587944
30,6,0.01,0.008,xgboost,200,8,0.55,0.8269817233085632,True,0.6044699014216511,0.5500278752500574,0.11715399337813107,0.19316460798710086,0.6066411807500225,0.49257695502470916,0.5500278752500574,16772,13721,1771179,730105,41.22141240382818
21,12,0.015,0.008,xgboost,200,12,0.5,0.7947081923484802,True,0.6442758582005833,0.5000167375221772,0.11776439237452499,0.1906311618201658,0.5971374081128655,0.4391544518955126,0.5000167375221772,14937,14936,1782798,647437,36.31578002667717
30,12,0.01,0.008,random_forest,200,8,0.5,0.5374186354673172,True,0.5801273727119773,0.5,0.11669826670431778,0.18923073568531681,0.5744383944844748,0.47396417940076896,0.5,17357,17357,1771179,757634,42.775687832793864
30,9,0.008,0.005,xgboost,200,12,0.55,0.8139386773109436,True,0.6352431712191872,0.550047664442326,0.11370319842352584,0.18845076438001684,0.6059866721110799,0.470089835122966,0.550047664442326,15002,12272,1771179,672995,37.99700651374028
30,9,0.01,0.005,xgboost,200,8,0.5,0.7882512211799622,True,0.653595343217516,0.5,0.11365914480600445,0.1852154339554989,0.6009065065932833,0.4321941352789357,0.5,13947,13947,1771179,626233,35.356844226359954
21,9,0.01,0.005,xgboost,200,12,0.5,0.7904038429260254,True,0.6538731209333632,0.5000367430922986,0.11026843951805666,0.18069081808103138,0.5980036928603951,0.4316649784766022,0.5000367430922986,13609,13607,1782798,629686,35.32009795837779
30,12,0.015,0.008,xgboost,200,8,0.5,0.7933943271636963,True,0.6440932034011224,0.5000181442101825,0.10929122116818427,0.17937552478959598,0.601773808319556,0.441055852674716,0.5000181442101825,13779,13778,1771179,643727,36.344547897191646
30,6,0.015,0.008,xgboost,200,12,0.5,0.7881728410720825,True,0.6682070709922199,0.5001198178768272,0.10653485226180247,0.17565245446320235,0.614466578738983,0.42655981703459817,0.5001198178768272,12522,12516,1771179,601104,33.93807175898088
21,9,0.015,0.008,xgboost,200,12,0.5,0.793999969959259,True,0.6518426071348441,0.5000955036864423,0.10545012243845857,0.1741739344469502,0.6009727172776517,0.43252964257647236,0.5000955036864423,13091,13086,1782798,633901,35.556524070590164
21,6,0.01,0.005,xgboost,200,12,0.5,0.7889302968978882,True,0.6605984967466906,0.5000414010101847,0.09980251034961453,0.16639457750408135,0.6000364632669172,0.42529804089211376,0.5000414010101847,12078,12076,1782798,617649,34.64492331716773
30,12,0.008,0.005,xgboost,200,8,0.55,0.8156703114509583,True,0.6316551677412798,0.5501034194428552,0.09415628436704379,0.1607913507116625,0.6032572375001991,0.46603202503324426,0.5501034194428552,12500,10223,1771179,676886,38.21669069021256
21,12,0.01,0.008,random_forest,200,8,0.5,0.5370732344155539,True,0.5804044200134619,0.5,0.095059855224549,0.15974839235067817,0.5737106566467891,0.47224307515780584,0.5,14222,14222,1782798,761927,42.73770780537111
21,12,0.008,0.005,xgboost,200,12,0.55,0.8191667795181274,True,0.6318347543190487,0.55,0.0927616551207639,0.1587490787913743,0.5992526208804517,0.46408403696537004,0.55,12386,10134,1782798,680637,38.17802129012934
21,9,0.01,0.005,xgboost,200,8,0.5,0.7896878719329834,True,0.6538675117792236,0.5,0.09386065128791009,0.15805164239178635,0.5975255396830286,0.42720761213534386,0.5,11584,11584,1782798,629686,35.32009795837779
30,6,0.008,0.005,xgboost,200,12,0.55,0.816258430480957,True,0.6388650504183652,0.5500256541816316,0.09065748200996371,0.1556586650474223,0.6063309644055259,0.46198143083151105,0.5500256541816316,11792,9647,1771179,663836,37.479893336585405
21,12,0.01,0.005,xgboost,200,8,0.5,0.7922882437705994,True,0.6509563607807942,0.5000872828838265,0.09207048104194956,0.15551016807692047,0.5958923835398757,0.42950934334070295,0.5000872828838265,11459,11455,1782798,634941,35.61485933908384
30,9,0.015,0.008,xgboost,200,8,0.5,0.793611466884613,True,0.6516785419889565,0.5000884407888918,0.0916509984439834,0.15491144199553444,0.6037719940970064,0.4319227466287472,0.5000884407888918,11309,11305,1771179,630264,35.58443274225812
21,6,0.01,0.008,xgboost,200,8,0.55,0.8282268643379211,True,0.602689589409917,0.55,0.08959732242675907,0.15409235031736837,0.6020596239677164,0.48652214976186087,0.55,12903,10557,1782798,734200,41.182455892366946
21,12,0.015,0.008,xgboost,200,8,0.5,0.7946092486381531,True,0.6442730536235136,0.5,0.09105315441744588,0.15405239568882723,0.5956775964748222,0.43278353218672394,0.5,11549,11549,1782798,647437,36.31578002667717
30,9,0.01,0.008,random_forest,200,8,0.5,0.535870276592066,True,0.5848022222473154,0.5000193236714976,0.08796633101938414,0.1496120355701516,0.5749580658038166,0.4693649448875996,0.5000193236714976,12938,12937,1771179,749264,42.30312125426058
21,9,0.008,0.005,xgboost,200,12,0.55,0.8187554478645325,True,0.6337166255328697,0.550079034344015,0.0865456354140761,0.14956046102754444,0.6009755388436351,0.4621978718977192,0.550079034344015,11484,9393,1782798,676710,37.957749559961364
30,12,0.01,0.005,xgboost,200,12,0.55,0.8044391870498657,True,0.6561275533824907,0.550015548875298,0.08575907937482827,0.14838222545373192,0.6012402890036319,0.4439731879850174,0.550015548875298,10612,8682,1771179,631451,35.65145024867616
30,6,0.01,0.005,xgboost,200,8,0.5,0.789278507232666,True,0.6603535496109938,0.5000734825846275,0.08484183580179191,0.1450710930782841,0.6021180585133962,0.4233322651952425,0.5000734825846275,10208,10205,1771179,614262,34.68096674587944
30,12,0.008,0.005,random_forest,200,12,0.5,0.5568166543567762,True,0.6252526564211429,0.5002063179129796,0.08217960499555582,0.1411667281278911,0.5825925671687113,0.4416496849934656,0.5002063179129796,10910,10901,1771179,676886,38.21669069021256
30,9,0.008,0.005,xgboost,200,8,0.55,0.8161352872848511,True,0.6329763208708319,0.5500701553811775,0.0802258602395028,0.1400289715113472,0.6042110151421543,0.4621172105971347,0.5500701553811775,10585,8658,1771179,672995,37.99700651374028
30,12,0.015,0.008,xgboost,200,12,0.55,0.8111479878425598,True,0.6491265709865739,0.5500056060096423,0.07781814143849741,0.13634531734230165,0.6042186018607368,0.4485277824389723,0.5500056060096423,9811,8027,1771179,643727,36.344547897191646
21,12,0.008,0.005,random_forest,200,12,0.5,0.5554061949893573,True,0.6255244559120484,0.5000475646879756,0.07873431941583973,0.13604746714634194,0.5813645770075447,0.43915080204368273,0.5000475646879756,10513,10511,1782798,680637,38.17802129012934
21,9,0.01,0.008,random_forest,200,8,0.5,0.5355293096794455,True,0.5850740408346421,0.5,0.07852189312316656,0.13572847295244772,0.5745483250752105,0.4683429402941292,0.5,11617,11617,1782798,753484,42.26412639009018
21,12,0.008,0.005,xgboost,200,8,0.55,0.8170256018638611,True,0.6306904868745793,0.55,0.07595581351806778,0.1334781035106768,0.5995544066142025,0.460173112937843,0.55,10142,8298,1782798,680637,38.17802129012934
30,9,0.01,0.005,xgboost,200,12,0.55,0.8060222268104553,True,0.6583802888469834,0.550180590917165,0.07572386703501781,0.13312511640567917,0.6020166147480867,0.4399782280496218,0.550180590917165,9292,7597,1771179,626233,35.356844226359954
21,6,0.008,0.005,xgboost,200,12,0.55,0.8184173703193665,True,0.6380328696432578,0.5500342700479781,0.07361541107671139,0.12985174248093687,0.6015083396138666,0.4553598024428729,0.5500342700479781,9630,7878,1782798,667500,37.441145884166346
21,9,0.015,0.008,xgboost,200,8,0.5,0.7952805161476135,True,0.651831388826565,0.5000271517784415,0.0741719293723418,0.12918160200338105,0.5986495846598952,0.42615724023185336,0.5000271517784415,9208,9207,1782798,633901,35.556524070590164
21,12,0.01,0.008,random_forest,200,12,0.55,0.5450838141865532,True,0.5858396903746915,0.5500154846701766,0.07122470941307792,0.12611770275468237,0.5830479149667884,0.48588011862124053,0.5500154846701766,10656,8718,1782798,761927,42.73770780537111
21,6,0.015,0.008,xgboost,200,12,0.5,0.7971539497375488,True,0.6683783935382545,0.5000600240096038,0.07045541037676012,0.12350913605870797,0.6065241957443925,0.4162222928676142,0.5000600240096038,8331,8329,1782798,604512,33.90804791120475
30,9,0.008,0.005,random_forest,200,12,0.5,0.5522510978563713,True,0.6275364446301336,0.5,0.07006214946187661,0.12290265110218843,0.583282923909644,0.43874074326129364,0.5,9244,9244,1771179,672995,37.99700651374028
30,9,0.015,0.008,xgboost,200,12,0.55,0.8102964162826538,True,0.6560287491954516,0.5500875316086364,0.06875648340248963,0.1222346288225336,0.6063676773017015,0.4410880656530302,0.5500875316086364,8484,6939,1771179,630264,35.58443274225812
30,6,0.008,0.005,xgboost,200,8,0.55,0.8139015436172485,True,0.6373971024966406,0.5500955669276775,0.06859277938372593,0.12197606141184351,0.6045804319230633,0.45550855458230294,0.5500955669276775,8922,7297,1771179,663836,37.479893336585405
30,12,0.01,0.008,random_forest,200,12,0.55,0.5464925250621863,True,0.5851805011348367,0.5500503299407226,0.06613148305027768,0.11806789263936236,0.5846723328408555,0.4886788035700751,0.5500503299407226,9836,8046,1771179,757634,42.775687832793864
30,6,0.015,0.008,xgboost,200,8,0.5,0.7934665083885193,True,0.6681901331315846,0.5,0.06450624898969703,0.11427021242925932,0.6138751162865608,0.41983981633076534,0.5,7582,7582,1771179,601104,33.93807175898088
21,6,0.01,0.008,random_forest,200,8,0.5,0.5371227276420951,True,0.5961128561812878,0.5000269527249205,0.06441174632493352,0.11412261168046653,0.5770291150649982,0.45837182954776057,0.5000269527249205,9276,9275,1782798,734200,41.182455892366946
30,12,0.015,0.005,xgboost,200,12,0.5,0.769680380821228,True,0.7045557199155366,0.5,0.06366511556799832,0.11294847562784469,0.6009229477370186,0.38289545724499396,0.5,6663,6663,1771179,534374,30.17052483120001
21,12,0.01,0.005,xgboost,200,12,0.55,0.809321403503418,True,0.6549332510657393,0.5500351864883885,0.0627997975236825,0.11272887235070564,0.5965831251083672,0.43566998118402983,0.5500351864883885,7816,6394,1782798,634941,35.61485933908384
30,6,0.01,0.005,xgboost,200,12,0.55,0.8060645461082458,True,0.6641956209984304,0.5500366837857666,0.06230987882112402,0.11193896138800132,0.6031856002701946,0.43111128245617913,0.5500366837857666,7497,6133,1771179,614262,34.68096674587944
21,9,0.008,0.005,xgboost,200,8,0.55,0.817607045173645,True,0.6320450975992821,0.5502723787746318,0.06166112756513154,0.11089575907076347,0.5996388495792226,0.4559617898392342,0.5502723787746318,8182,6687,1782798,676710,37.957749559961364
30,6,0.01,0.008,random_forest,200,8,0.5,0.5370261278687534,True,0.5958569992886098,0.5,0.06091001802154203,0.10859142476432423,0.5787672744660364,0.4598956202745101,0.5,8720,8720,1771179,730105,41.22141240382818
21,6,0.01,0.005,xgboost,200,8,0.5,0.7932334542274475,True,0.6605956921696208,0.5000339650838937,0.06082515968566919,0.10845734492411964,0.5987562201138432,0.4180944145355436,0.5000339650838937,7361,7360,1782798,617649,34.64492331716773
30,9,0.01,0.008,random_forest,200,12,0.55,0.5445330192241203,True,0.5892766404318025,0.5500126135216953,0.059294664771993286,0.10704882315033602,0.5856632856268504,0.4835147028559608,0.5500126135216953,8721,7135,1771179,749264,42.30312125426058
30,12,0.01,0.005,xgboost,200,8,0.55,0.8050165176391602,True,0.654399891597692,0.5500075884049173,0.05857348353832975,0.10587204206836108,0.6004795971920547,0.43745866355933727,0.5500075884049173,7248,5930,1771179,631451,35.65145024867616
21,9,0.008,0.005,random_forest,200,12,0.5,0.5523206006334235,True,0.6278550594570339,0.5000322684737012,0.05839041999201164,0.10456987070478041,0.5820718505776605,0.43589391140079303,0.5000322684737012,7748,7747,1782798,676710,37.957749559961364
21,12,0.015,0.008,xgboost,200,12,0.55,0.8154722452163696,True,0.6479526587390622,0.5500381388253242,0.05685204749365332,0.10305256238031268,0.5971374081128655,0.4391544518955126,0.5500381388253242,7211,5899,1782798,647437,36.31578002667717
21,9,0.01,0.005,xgboost,200,12,0.55,0.8105131983757019,True,0.6573199461521203,0.550126231777832,0.054733140491180304,0.09956078292654168,0.5980036928603951,0.4316649784766022,0.550126231777832,6755,5524,1782798,629686,35.32009795837779
21,9,0.01,0.008,random_forest,200,12,0.55,0.5460357349325031,True,0.5890677585820059,0.5500070234583508,0.05293147499763427,0.09656932866373995,0.5840448150830521,0.48067635254970886,0.5500070234583508,7831,6407,1782798,753484,42.26412639009018
30,9,0.015,0.005,xgboost,200,12,0.5,0.7725436687469482,True,0.7093096128005059,0.5000455000455001,0.053362984831122416,0.09643480778849275,0.6030283414096553,0.3777683514358979,0.5000455000455001,5495,5494,1771179,525830,29.688134287951694
30,6,0.015,0.008,xgboost,200,12,0.55,0.8100904226303101,True,0.6713659820007001,0.5501024316380155,0.05254426190455934,0.09592594318375969,0.614466578738983,0.42655981703459817,0.5501024316380155,6176,5051,1771179,601104,33.93807175898088
21,6,0.015,0.008,xgboost,200,8,0.5,0.7949758768081665,True,0.6683755889611847,0.500040449801796,0.052272823375195565,0.09465108800514524,0.6085239021858406,0.4135007201857468,0.500040449801796,6181,6180,1782798,604512,33.90804791120475
30,12,0.015,0.008,xgboost,200,8,0.55,0.8094209432601929,True,0.6473198658521437,0.55,0.04990640566007805,0.091509351639082,0.601773808319556,0.441055852674716,0.55,6292,5148,1771179,643727,36.344547897191646
21,6,0.008,0.005,random_forest,200,12,0.5,0.5481213925682716,True,0.6331192506170069,0.5,0.04996368917937545,0.09084906906113825,0.5833276315722382,0.4295920185745474,0.5,6536,6536,1782798,667500,37.441145884166346
21,6,0.01,0.005,xgboost,200,12,0.55,0.8093898892402649,True,0.6635545209782365,0.5500094714908127,0.04798420082796916,0.08826770636205415,0.6000364632669172,0.42529804089211376,0.5500094714908127,5807,4751,1782798,617649,34.64492331716773
21,6,0.008,0.005,xgboost,200,8,0.55,0.8171300292015076,True,0.636249158626879,0.5501798561151079,0.046768336964415395,0.08620847571071265,0.6004212232972741,0.44900576123648844,0.5501798561151079,6118,5002,1782798,667500,37.441145884166346
30,12,0.015,0.008,random_forest,200,12,0.5,0.5409443230660076,True,0.6440903804243499,0.5,0.04691614581680891,0.08578306962713733,0.5838392242820645,0.4221799280358665,0.5,5915,5915,1771179,643727,36.344547897191646
30,12,0.01,0.005,random_forest,200,12,0.5,0.5450690533279763,True,0.6506792082114748,0.5,0.046831310306928935,0.08564123784470783,0.577757568262861,0.41179682916543997,0.5,5795,5795,1771179,631451,35.65145024867616
21,9,0.015,0.005,xgboost,200,12,0.5,0.7742828130722046,True,0.7094766659187794,0.5000516155672551,0.046761270392895064,0.085524863829374,0.5990264366536666,0.37233374643075445,0.5000516155672551,4844,4843,1782798,528821,29.662418288555404
30,9,0.01,0.005,xgboost,200,8,0.55,0.8059132695198059,True,0.6565058322700121,0.5500534032430333,0.04616613288348858,0.0851828461445928,0.6009065065932833,0.4321941352789357,0.5500534032430333,5665,4634,1771179,626233,35.356844226359954
30,6,0.015,0.005,xgboost,200,12,0.5,0.7722464799880981,True,0.7201187908625888,0.5,0.04619543290567256,0.08457674693455458,0.6113670804336226,0.36948062327941794,0.5,4580,4580,1771179,506671,28.6064254375193
21,9,0.015,0.008,xgboost,200,12,0.55,0.816980242729187,True,0.6547088849001571,0.5500146099152625,0.04548749838896765,0.08402586097864014,0.6009727172776517,0.43252964257647236,0.5500146099152625,5647,4620,1782798,633901,35.556524070590164
30,6,0.008,0.005,random_forest,200,12,0.5,0.5481855046978712,True,0.6328125882180241,0.5000421123557652,0.04564395104249954,0.08365211877840008,0.584155767037249,0.43164992539577884,0.5000421123557652,5937,5936,1771179,663836,37.479893336585405
30,6,0.01,0.008,random_forest,200,12,0.55,0.5479211438798927,True,0.5990780157860861,0.5500043825050399,0.04383146365655691,0.08119246171662213,0.5892545414020892,0.47370980618970987,0.5500043825050399,6275,5134,1771179,730105,41.22141240382818
21,12,0.015,0.005,xgboost,200,12,0.5,0.777533233165741,True,0.7047425398249944,0.5002151925973747,0.044158015216420814,0.08115208378791185,0.5946510465218182,0.37428774115652064,0.5002151925973747,4649,4645,1782798,537395,30.14334770400236
30,9,0.015,0.008,random_forest,200,12,0.5,0.5461184404626921,True,0.6516672500818663,0.5,0.04330912863070539,0.07971360381861575,0.5882419463594659,0.41610696360104305,0.5,5344,5344,1771179,630264,35.58443274225812
21,12,0.01,0.005,xgboost,200,8,0.55,0.8079990148544312,True,0.6534075611397802,0.5500227894257065,0.03878385653106645,0.07245843809809735,0.5958923835398757,0.42950934334070295,0.5500227894257065,4827,3949,1782798,634941,35.61485933908384
